participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
120,2018_06_27,1,actual,shiftingLetterNumber,30,,120,23.765990459508885,24.866004846532178,17.7481469668,1,,2,0.583739643007,2.0,16.0,,1,0,0,h7,80,0.5,40,0,house,white,new,3
120,2018_06_27,2,actual,shiftingLetterNumber,30,,120,26.864599423802247,27.964613810825085,,1,,3,0.592075412577,3.0,16.0,,2,0,0,f1,80,0.5,40,0,house,white,old,4
120,2018_06_27,3,actual,shiftingLetterNumber,30,,120,30.963783613026862,32.063796208071835,,1,,1,0.583749370888,5.0,16.0,,3,0,0,h8,80,0.5,40,1,face,blue,female,2
120,2018_06_27,4,actual,shiftingLetterNumber,30,,120,37.06404938896094,38.164060448024884,,1,,3,0.758778772126,4.0,15.0,,4,1,0,m7,80,0.5,40,1,house,white,new,3
120,2018_06_27,5,actual,shiftingLetterNumber,30,,120,42.16427471739189,43.264287568434156,,1,,2,0.800474003775,3.0,16.0,,5,0,0,m8,80,0.5,40,1,face,blue,male,1
120,2018_06_27,6,actual,shiftingLetterNumber,30,,120,46.264455502370765,47.3644657934442,,1,,2,0.858826182744,2.0,15.0,,6,1,0,f3,80,0.5,40,0,face,blue,female,2
120,2018_06_27,7,actual,shiftingLetterNumber,30,,120,49.36359207618034,50.463602879247446,,1,,1,0.658751073267,1.0,15.0,,7,1,0,m6,80,0.5,40,0,face,blue,male,1
120,2018_06_27,8,actual,shiftingLetterNumber,30,,120,51.46367737433229,52.56368843339624,,1,,1,0.733800391061,5.0,15.0,,8,1,0,n2,80,0.5,40,0,face,blue,male,1
120,2018_06_27,9,actual,shiftingLetterNumber,30,,120,57.56297292218869,58.66298500523999,,1,,1,0.608736711843,3.0,15.0,,9,1,0,p9,80,0.5,40,0,face,blue,male,1
120,2018_06_27,10,actual,shiftingLetterNumber,30,,120,61.662153015463446,62.76216765848358,,1,,3,0.858760135555,2.0,15.0,,10,1,0,m6,80,0.5,40,1,house,white,new,3
120,2018_06_27,11,actual,shiftingLetterNumber,30,,120,64.76127858140853,65.86129168844764,,1,,2,0.800487059615,2.0,16.0,,11,0,0,g3,80,0.5,40,0,house,white,old,4
120,2018_06_27,12,actual,shiftingLetterNumber,30,,120,67.86140048711059,68.96141077818402,,1,,2,0.917165049876,3.0,16.0,,12,0,0,i6,80,0.5,40,0,house,white,new,3
