participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
108,2018_06_27,1,actual,shiftingLetterNumber,30,,120,22.044952242285945,23.14496327575762,16.0419166168,1,,,,2.0,,,1,0,0,o3,80,0.5,40,0,face,white,male,3
108,2018_06_27,2,actual,shiftingLetterNumber,30,,120,25.144369104178622,26.24438064970309,,1,,4,0.758811390551,4.0,16.0,,2,0,0,n1,80,0.5,40,0,face,white,male,3
108,2018_06_27,3,actual,shiftingLetterNumber,30,,120,30.243633135280106,31.34364314476261,,1,,1,0.642065249267,5.0,16.0,,3,0,0,g2,80,0.5,40,1,house,blue,old,2
108,2018_06_27,4,actual,shiftingLetterNumber,30,,120,36.34398797422182,37.44399926374899,,1,,1,0.817123661691,3.0,16.0,,4,0,0,o1,80,0.5,40,0,house,blue,old,2
108,2018_06_27,5,actual,shiftingLetterNumber,30,,120,40.44313066219911,41.54314067173982,,1,,4,0.92547024932,1.0,16.0,,5,0,0,n3,80,0.5,40,1,face,white,male,3
108,2018_06_27,6,actual,shiftingLetterNumber,30,,120,42.54223981441464,43.64225059194723,,1,,3,0.775498882693,6.0,16.0,,6,0,0,p6,80,0.5,40,1,house,blue,new,1
108,2018_06_27,7,actual,shiftingLetterNumber,30,,120,49.64159318880411,50.74160243035294,,1,,,,3.0,,,7,0,0,o8,80,0.5,40,1,face,white,male,3
108,2018_06_27,8,actual,shiftingLetterNumber,30,,120,53.740786052367184,54.84079631790519,,1,,1,0.858770968509,5.0,15.0,,8,1,0,h7,80,0.5,40,1,house,blue,new,1
108,2018_06_27,9,actual,shiftingLetterNumber,30,,120,59.840140962798614,60.94014943629736,,1,,1,0.617111322586,3.0,15.0,,9,1,0,m7,80,0.5,40,0,house,blue,new,1
108,2018_06_27,10,actual,shiftingLetterNumber,30,,120,63.93927699478809,65.03928623633692,,1,,2,0.642118496937,3.0,16.0,,10,0,0,o2,80,0.5,40,1,face,white,male,3
108,2018_06_27,11,actual,shiftingLetterNumber,30,,120,68.03846089844592,69.13847397995414,,1,,3,0.708827761642,2.0,16.0,,11,0,0,i7,80,0.5,40,0,face,white,female,4
108,2018_06_27,12,actual,shiftingLetterNumber,30,,120,71.13763635419309,72.23764892370673,,1,,1,0.65881827689,2.0,15.0,,12,1,0,i8,80,0.5,40,1,house,blue,new,1
108,2018_06_27,13,actual,shiftingLetterNumber,30,,120,74.23683280171826,75.33684229926439,,1,,4,0.875465884514,5.0,16.0,,13,0,0,n4,80,0.5,40,1,face,white,male,3
108,2018_06_27,14,actual,shiftingLetterNumber,30,,120,80.33609683281975,81.43610991432797,,1,,3,0.792144903098,1.0,15.0,,14,1,0,m8,80,0.5,40,0,face,white,male,3
108,2018_06_27,15,actual,shiftingLetterNumber,30,,120,82.43519011314493,83.53520345065044,,1,,1,0.792155399045,6.0,15.0,,15,1,0,m8,80,0.5,40,1,house,blue,new,1
108,2018_06_27,16,actual,shiftingLetterNumber,30,,120,89.53453887958312,90.63454965711571,,1,,3,0.683787819522,6.0,16.0,,16,0,0,f4,80,0.5,40,1,face,white,female,4
108,2018_06_27,17,actual,shiftingLetterNumber,30,,120,96.6338955819374,97.7339055914781,,1,,1,0.583807249845,2.0,16.0,,17,0,0,f9,80,0.5,40,0,face,white,female,4
108,2018_06_27,18,actual,shiftingLetterNumber,30,,120,99.73308665357763,100.83309896703577,,1,,3,0.783805253042,5.0,16.0,,18,0,0,h9,80,0.5,40,0,face,white,female,4
108,2018_06_27,19,actual,shiftingLetterNumber,30,,120,105.83233609271701,106.93234661425231,,1,,4,0.675439977553,2.0,15.0,,19,1,0,i8,80,0.5,40,0,face,white,female,4
108,2018_06_27,20,actual,shiftingLetterNumber,30,,120,108.93161087570479,110.03162344521843,,1,,1,0.625431004795,3.0,16.0,,20,0,0,m1,80,0.5,40,1,house,blue,old,2
108,2018_06_27,21,actual,shiftingLetterNumber,30,,120,113.03069750010036,114.13070648559369,,1,,1,0.525486530794,4.0,16.0,,21,0,0,h3,80,0.5,40,0,house,blue,old,2
108,2018_06_27,22,actual,shiftingLetterNumber,30,,120,118.12992825137917,119.22994005290093,,1,,1,0.467130995996,5.0,15.0,,22,1,0,n7,80,0.5,40,0,house,blue,new,1
108,2018_06_27,23,actual,shiftingLetterNumber,30,,120,124.22923836210975,125.32924837165046,,1,,4,0.600434838387,4.0,15.0,,23,1,0,i7,80,0.5,40,1,face,white,female,4
108,2018_06_27,24,actual,shiftingLetterNumber,30,,120,129.328482425306,130.42849473882234,,1,,4,0.55878266762,1.0,16.0,,24,0,0,m7,80,0.5,40,0,face,white,male,3
108,2018_06_27,25,actual,shiftingLetterNumber,30,,120,131.42760514543625,132.52761873893905,,1,,1,0.817128781637,6.0,16.0,,25,0,0,f3,80,0.5,40,1,house,blue,old,2
108,2018_06_27,26,actual,shiftingLetterNumber,30,,120,138.52694699994754,139.62695700943004,,1,,1,0.808810635353,4.0,15.0,,26,1,0,g6,80,0.5,40,0,house,blue,new,1
108,2018_06_27,27,actual,shiftingLetterNumber,30,,120,143.62619234313024,144.72620235267095,,1,,1,0.542108487396,4.0,16.0,,27,0,0,o2,80,0.5,40,0,house,blue,old,2
108,2018_06_27,28,actual,shiftingLetterNumber,30,,120,148.72547992604086,149.82549326354638,,1,,1,0.63378857472,2.0,16.0,,28,0,0,f4,80,0.5,40,0,house,blue,old,2
108,2018_06_27,29,actual,shiftingLetterNumber,30,,120,151.8245998301427,152.9246136796428,,1,,3,0.667135655181,4.0,16.0,,29,0,0,f6,80,0.5,40,1,face,white,female,4
108,2018_06_27,30,actual,shiftingLetterNumber,30,,120,156.92385106132133,158.02386414282955,,1,,1,0.508742207079,1.0,16.0,,30,0,0,m2,80,0.5,40,1,house,blue,old,2
108,2018_06_27,31,actual,shiftingLetterNumber,30,,120,159.02294613362756,160.1229587031412,,1,,4,0.667130791233,3.0,16.0,,31,0,0,g1,80,0.5,40,0,house,blue,old,2
108,2018_06_27,32,actual,shiftingLetterNumber,30,,120,163.12215026112972,164.22216052666772,,1,,1,0.583779090026,4.0,15.0,,32,1,0,n8,80,0.5,40,0,house,blue,new,1
108,2018_06_27,33,actual,shiftingLetterNumber,30,,120,168.22239425295265,169.32240554242162,,1,,4,0.650471202913,1.0,15.0,,33,1,0,g8,80,0.5,40,1,face,white,female,4
108,2018_06_27,34,actual,shiftingLetterNumber,30,,120,170.3214775493252,171.4214883268578,,1,,3,0.558778059669,3.0,15.0,,34,1,0,n8,80,0.5,40,0,face,white,male,3
108,2018_06_27,35,actual,shiftingLetterNumber,30,,120,174.4217228211346,175.52173129463335,,1,,1,0.66710211942,1.0,16.0,,35,0,0,o6,80,0.5,40,0,face,white,male,3
108,2018_06_27,36,actual,shiftingLetterNumber,30,,120,176.5208404212608,177.62085299077444,,1,,3,0.692154349468,6.0,15.0,,36,1,0,m8,80,0.5,40,0,face,white,male,3
108,2018_06_27,37,actual,shiftingLetterNumber,30,,120,183.620139012055,184.7201497895876,,1,,3,0.642142048688,6.0,16.0,,37,0,0,f7,80,0.5,40,0,face,white,female,4
108,2018_06_27,38,actual,shiftingLetterNumber,30,,120,190.71948291454464,191.81949190009618,,1,,3,0.750486844336,4.0,16.0,,38,0,0,i9,80,0.5,40,0,face,white,female,4
108,2018_06_27,39,actual,shiftingLetterNumber,30,,120,195.8187402896583,196.91875029919902,,1,,1,0.667141799175,2.0,15.0,,39,1,0,n7,80,0.5,40,1,house,blue,new,1
108,2018_06_27,40,actual,shiftingLetterNumber,30,,120,198.91794492915506,200.0179541707039,,1,,2,0.67545712943,1.0,15.0,,40,1,0,n2,80,0.5,40,0,house,blue,old,2
108,2018_06_27,41,actual,shiftingLetterNumber,30,,120,201.01705100940308,202.11706229893025,,1,,3,0.933913322631,2.0,16.0,,41,0,0,n9,80,0.5,40,0,house,blue,new,1
108,2018_06_27,42,actual,shiftingLetterNumber,30,,120,204.1161494096741,205.21616274717962,,1,,1,0.717150259879,5.0,16.0,,42,0,0,n4,80,0.5,40,0,house,blue,old,2
108,2018_06_27,43,actual,shiftingLetterNumber,30,,120,210.21645970497048,211.31647125049494,,1,,2,0.925498921075,5.0,15.0,,43,1,0,o3,80,0.5,40,0,house,blue,old,2
108,2018_06_27,44,actual,shiftingLetterNumber,30,,120,216.31575547979446,217.415764465346,,1,,1,0.850496341882,3.0,16.0,,44,0,0,f1,80,0.5,40,0,house,blue,old,2
108,2018_06_27,45,actual,shiftingLetterNumber,30,,120,220.41495423135348,221.51496475288877,,1,,,,1.0,,,45,0,0,n4,80,0.5,40,1,face,white,male,3
108,2018_06_27,46,actual,shiftingLetterNumber,30,,120,222.51410741527798,223.61412152077537,,1,,4,0.792144647101,6.0,16.0,,46,0,0,f3,80,0.5,40,1,house,blue,old,2
