participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
158,2018_06_27,1,actual,shiftingLetterNumber,30,,120,21.002131936347723,22.10214094741241,14.9957967984,1,,,,2.0,,,1,0,0,n8,80,0.5,40,0,house,blue,new,3
158,2018_06_27,2,actual,shiftingLetterNumber,30,,120,24.102030869045848,25.20204372005537,,1,,1,0.758769661788,3.0,15.0,,2,1,0,i4,80,0.5,40,1,face,white,female,1
158,2018_06_27,3,actual,shiftingLetterNumber,30,,120,28.20079804255147,29.300809357584512,,1,,1,0.533783050389,1.0,15.0,,3,1,0,h4,80,0.5,40,0,face,white,female,1
158,2018_06_27,4,actual,shiftingLetterNumber,30,,120,30.300767118209478,31.400780993204535,,1,,1,0.525444230203,5.0,15.0,,4,1,0,i8,80,0.5,40,0,face,white,female,1
158,2018_06_27,5,actual,shiftingLetterNumber,30,,120,36.39951611598735,37.49952589504028,,1,,3,0.450435295937,6.0,15.0,,5,1,0,i9,80,0.5,40,1,house,blue,new,3
158,2018_06_27,6,actual,shiftingLetterNumber,30,,120,43.49951770316329,44.5995279942108,,1,,1,0.508740478221,6.0,16.0,,6,0,0,g7,80,0.5,40,0,house,blue,new,3
158,2018_06_27,7,actual,shiftingLetterNumber,30,,120,50.599518010356405,51.699528301403916,,1,,3,0.475381613534,4.0,16.0,,7,0,0,o4,80,0.5,40,0,house,blue,old,4
158,2018_06_27,8,actual,shiftingLetterNumber,30,,120,55.698273408037494,56.79828190711123,,1,,2,0.467118312226,1.0,16.0,,8,0,0,f6,80,0.5,40,1,face,white,female,1
158,2018_06_27,9,actual,shiftingLetterNumber,30,,120,57.797024197785504,58.89703730479232,,1,,4,0.550425363283,3.0,16.0,,9,0,0,o7,80,0.5,40,1,house,blue,new,3
158,2018_06_27,10,actual,shiftingLetterNumber,30,,120,61.895772683568794,62.995783742604544,,1,,2,0.658673612015,2.0,16.0,,10,0,0,i6,80,0.5,40,1,face,white,female,1
158,2018_06_27,11,actual,shiftingLetterNumber,30,,120,64.99576070294643,66.09577073799665,,1,,3,0.442057308333,5.0,15.0,,11,1,0,h6,80,0.5,40,1,house,blue,new,3
158,2018_06_27,12,actual,shiftingLetterNumber,30,,120,71.09450867673513,72.19452101575371,,1,,1,0.350405293182,5.0,15.0,,12,1,0,g7,80,0.5,40,1,face,white,female,1
158,2018_06_27,13,actual,shiftingLetterNumber,30,,120,77.19450821594364,78.29451748300562,,1,,4,0.35041553303,3.0,16.0,,13,0,0,p7,80,0.5,40,1,house,blue,new,3
158,2018_06_27,14,actual,shiftingLetterNumber,30,,120,81.29451389905807,82.39452803005042,,1,,2,0.433767127426,4.0,16.0,,14,0,0,g6,80,0.5,40,1,face,white,female,1
158,2018_06_27,15,actual,shiftingLetterNumber,30,,120,86.39325828890287,87.49327139590605,,1,,3,0.367059125907,3.0,15.0,,15,1,0,o8,80,0.5,40,1,house,blue,new,3
158,2018_06_27,16,actual,shiftingLetterNumber,30,,120,90.49326601998837,91.5932786150006,,1,,1,0.450433503964,5.0,15.0,,16,1,0,i3,80,0.5,40,1,face,white,female,1
158,2018_06_27,17,actual,shiftingLetterNumber,30,,120,96.5932578793072,97.69326714636918,,1,,3,0.392092738206,3.0,16.0,,17,0,0,n3,80,0.5,40,1,house,blue,old,4
158,2018_06_27,18,actual,shiftingLetterNumber,30,,120,100.69325025062062,101.7932625896392,,1,,2,0.358711089859,3.0,16.0,,18,0,0,g4,80,0.5,40,0,house,blue,old,4
158,2018_06_27,19,actual,shiftingLetterNumber,30,,120,104.7932584937007,105.89326980873011,,1,,1,0.317058972309,1.0,15.0,,19,1,0,i8,80,0.5,40,1,face,white,female,1
158,2018_06_27,20,actual,shiftingLetterNumber,30,,120,106.8932593128884,107.9932680679558,,1,,3,0.542063759436,1.0,15.0,,20,1,0,g8,80,0.5,40,1,house,blue,new,3
158,2018_06_27,21,actual,shiftingLetterNumber,30,,120,108.99326038806976,110.09327375107387,,1,,2,0.383753150032,6.0,16.0,,21,0,0,g2,80,0.5,40,1,face,white,female,1
158,2018_06_27,22,actual,shiftingLetterNumber,30,,120,116.09325378336871,117.19326689037553,,1,,2,0.275388679027,3.0,16.0,,22,0,0,h1,80,0.5,40,0,face,white,female,1
158,2018_06_27,23,actual,shiftingLetterNumber,30,,120,120.19324308272917,121.29325337377668,,1,,2,0.383764157868,4.0,16.0,,23,0,0,g2,80,0.5,40,0,face,white,female,1
158,2018_06_27,24,actual,shiftingLetterNumber,30,,120,125.29324236594039,126.39325521694627,,1,,2,0.425373268055,1.0,15.0,,24,1,0,m4,80,0.5,40,0,face,white,male,2
