participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
121,2018_06_27,1,actual,shiftingLetterNumber,30,,120,32.77046614045139,33.87047717399764,26.7666148952,1,,,,4.0,,,1,0,0,o3,80,0.5,40,0,face,white,male,4
121,2018_06_27,2,actual,shiftingLetterNumber,30,,120,37.87021656726574,38.97022964880125,,1,,3,0.967143327814,1.0,15.0,,2,1,0,f2,80,0.5,40,0,face,white,female,3
121,2018_06_27,3,actual,shiftingLetterNumber,30,,120,39.96933442115733,41.069345966699984,,1,,3,0.767118444737,4.0,15.0,,3,1,0,f6,80,0.5,40,0,face,white,female,3
121,2018_06_27,4,actual,shiftingLetterNumber,30,,120,45.0686002423281,46.16860922788328,,1,,3,0.658804091578,3.0,15.0,,4,1,0,f4,80,0.5,40,0,face,white,female,3
121,2018_06_27,5,actual,shiftingLetterNumber,30,,120,49.16779745583153,50.26780797738138,,1,,3,0.542130355079,2.0,16.0,,5,0,0,m2,80,0.5,40,0,face,white,male,4
121,2018_06_27,6,actual,shiftingLetterNumber,30,,120,52.26696906946199,53.36698112700287,,1,,3,0.658808443555,4.0,15.0,,6,1,0,g4,80,0.5,40,0,face,white,female,3
121,2018_06_27,7,actual,shiftingLetterNumber,30,,120,57.36622567467748,58.46623466023448,,1,,,,6.0,,,7,0,0,h4,80,0.5,40,1,house,blue,old,1
121,2018_06_27,8,actual,shiftingLetterNumber,30,,120,64.46560157531349,65.56561056086866,,1,,4,0.792105459199,3.0,15.0,,8,1,0,o7,80,0.5,40,1,face,white,male,4
121,2018_06_27,9,actual,shiftingLetterNumber,30,,120,68.56480877276954,69.66482236630327,,1,,4,0.850414295584,2.0,15.0,,9,1,0,p1,80,0.5,40,0,face,white,male,4
121,2018_06_27,10,actual,shiftingLetterNumber,30,,120,71.66398320238477,72.76399577192387,,1,,2,0.725433911488,1.0,16.0,,10,0,0,h1,80,0.5,40,1,house,blue,old,1
121,2018_06_27,11,actual,shiftingLetterNumber,30,,120,73.76307801638723,74.86308828193796,,1,,1,0.817168505293,5.0,16.0,,11,0,0,p7,80,0.5,40,0,house,blue,new,2
121,2018_06_27,12,actual,shiftingLetterNumber,30,,120,79.8623950373094,80.96240581485654,,1,,4,0.717172319675,1.0,15.0,,12,1,0,p1,80,0.5,40,1,face,white,male,4
121,2018_06_27,13,actual,shiftingLetterNumber,30,,120,81.9615131472001,83.06152494874186,,1,,2,0.925447018626,6.0,15.0,,13,1,0,o6,80,0.5,40,1,house,blue,new,2
121,2018_06_27,14,actual,shiftingLetterNumber,30,,120,89.0608511600185,90.16086449755494,,1,,1,0.817200761136,5.0,15.0,,14,1,0,o1,80,0.5,40,0,house,blue,old,1
