participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
130,2018_06_27,1,actual,shiftingLetterNumber,30,,120,17.76015384461789,18.860166926120655,11.7556687579,1,,,,3.0,,,1,0,0,h4,80,0.5,40,0,house,white,old,2
130,2018_06_27,2,actual,shiftingLetterNumber,30,,120,21.860184077993836,22.96019357552359,,1,,3,0.633825182482,6.0,16.0,,2,0,0,m6,80,0.5,40,0,house,white,new,1
130,2018_06_27,3,actual,shiftingLetterNumber,30,,120,28.95962116377268,30.059633733279043,,1,,3,0.675520872934,5.0,16.0,,3,0,0,g8,80,0.5,40,0,house,white,new,1
130,2018_06_27,4,actual,shiftingLetterNumber,30,,120,35.059927619096925,36.15994198058979,,1,,2,0.600470678106,1.0,16.0,,4,0,0,h2,80,0.5,40,1,face,blue,female,3
130,2018_06_27,5,actual,shiftingLetterNumber,30,,120,37.15893718805091,38.25894694157796,,1,,4,0.783752773419,6.0,16.0,,5,0,0,h3,80,0.5,40,1,house,white,old,2
130,2018_06_27,6,actual,shiftingLetterNumber,30,,120,44.25928409107473,45.35929410060089,,1,,2,0.525461186975,3.0,16.0,,6,0,0,i3,80,0.5,40,1,face,blue,female,3
130,2018_06_27,7,actual,shiftingLetterNumber,30,,120,48.35948302719771,49.459510700591636,,1,,3,0.417052903798,3.0,15.0,,7,1,0,h1,80,0.5,40,0,face,blue,female,3
130,2018_06_27,8,actual,shiftingLetterNumber,30,,120,52.45968324331079,53.55969555681986,,1,,3,0.49217273011,5.0,15.0,,8,1,0,f2,80,0.5,40,0,face,blue,female,3
130,2018_06_27,9,actual,shiftingLetterNumber,30,,120,58.559980482705214,59.65999100422596,,1,,2,0.43379313152,5.0,15.0,,9,1,0,h2,80,0.5,40,1,house,white,old,2
130,2018_06_27,10,actual,shiftingLetterNumber,30,,120,64.65928188949147,65.7592906190257,,1,,2,0.425449385464,1.0,16.0,,10,0,0,i9,80,0.5,40,0,house,white,new,1
130,2018_06_27,11,actual,shiftingLetterNumber,30,,120,66.7594030021919,67.85941429170816,,1,,3,0.433805419429,4.0,15.0,,11,1,0,g7,80,0.5,40,1,face,blue,female,3
130,2018_06_27,12,actual,shiftingLetterNumber,30,,120,71.85863580148725,72.95864683500622,,1,,2,0.350426070438,3.0,16.0,,12,0,0,g6,80,0.5,40,1,house,white,new,1
130,2018_06_27,13,actual,shiftingLetterNumber,30,,120,75.95782738508933,77.05783739461549,,1,,3,0.30042682563,2.0,16.0,,13,0,0,m8,80,0.5,40,1,face,blue,male,4
130,2018_06_27,14,actual,shiftingLetterNumber,30,,120,79.0579771695775,80.15798794709735,,1,,3,0.550473225287,5.0,16.0,,14,0,0,i8,80,0.5,40,1,house,white,new,1
130,2018_06_27,15,actual,shiftingLetterNumber,30,,120,85.15833354453207,86.25834406605281,,1,,2,0.39214428872,4.0,16.0,,15,0,0,h2,80,0.5,40,1,face,blue,female,3
130,2018_06_27,16,actual,shiftingLetterNumber,30,,120,90.25853785661457,91.35855221810743,,1,,3,0.442102829827,6.0,16.0,,16,0,0,o4,80,0.5,40,0,face,blue,male,4
130,2018_06_27,17,actual,shiftingLetterNumber,30,,120,97.35889295157904,98.4589080810656,,1,,4,0.450387440324,6.0,15.0,,17,1,0,p8,80,0.5,40,0,face,blue,male,4
130,2018_06_27,18,actual,shiftingLetterNumber,30,,120,104.45821330222498,105.55822433574212,,1,,2,0.567150989471,1.0,15.0,,18,1,0,h1,80,0.5,40,1,house,white,old,2
130,2018_06_27,19,actual,shiftingLetterNumber,30,,120,106.55733397435324,107.65734423987669,,1,,3,0.667213478606,5.0,15.0,,19,1,0,g8,80,0.5,40,1,face,blue,female,3
130,2018_06_27,20,actual,shiftingLetterNumber,30,,120,112.65665048502706,113.75666049455322,,1,,3,0.558767051712,6.0,16.0,,20,0,0,p9,80,0.5,40,1,house,white,new,1
130,2018_06_27,21,actual,shiftingLetterNumber,30,,120,119.75696487629284,120.85698538174074,,1,,2,0.442057774162,2.0,16.0,,21,0,0,o6,80,0.5,40,0,house,white,new,1
130,2018_06_27,22,actual,shiftingLetterNumber,30,,120,122.85610910024661,123.95613165367831,,1,,3,0.58389684915,3.0,16.0,,22,0,0,p7,80,0.5,40,1,face,blue,male,4
130,2018_06_27,23,actual,shiftingLetterNumber,30,,120,126.9553306356247,128.05534269313648,,1,,4,0.617143322328,1.0,15.0,,23,1,0,p2,80,0.5,40,0,face,blue,male,4
130,2018_06_27,24,actual,shiftingLetterNumber,30,,120,129.05442647593736,130.1544362294644,,1,,4,0.483800312268,4.0,15.0,,24,1,0,p1,80,0.5,40,0,face,blue,male,4
130,2018_06_27,25,actual,shiftingLetterNumber,30,,120,134.15369178699257,135.25370461249622,,1,,2,0.650543138368,2.0,16.0,,25,0,0,p6,80,0.5,40,1,house,white,new,1
130,2018_06_27,26,actual,shiftingLetterNumber,30,,120,137.2528280750048,138.35283757253455,,1,,2,0.900500706683,2.0,15.0,,26,1,0,h2,80,0.5,40,0,house,white,old,2
130,2018_06_27,27,actual,shiftingLetterNumber,30,,120,140.35198893883353,141.4519999723525,,1,,1,0.592137427971,4.0,16.0,,27,0,0,n1,80,0.5,40,1,face,blue,male,4
130,2018_06_27,28,actual,shiftingLetterNumber,30,,120,145.4512260900974,146.55123712361456,,1,,2,0.600479382041,4.0,16.0,,28,0,0,m6,80,0.5,40,1,house,white,new,1
130,2018_06_27,29,actual,shiftingLetterNumber,30,,120,150.55048397720748,151.65049526672374,,1,,4,0.483803128245,4.0,15.0,,29,1,0,p2,80,0.5,40,1,face,blue,male,4
130,2018_06_27,30,actual,shiftingLetterNumber,30,,120,155.64972343245245,156.74973804994443,,1,,2,0.567092621905,3.0,15.0,,30,1,0,o1,80,0.5,40,1,house,white,old,2
130,2018_06_27,31,actual,shiftingLetterNumber,30,,120,159.74895136778468,160.84896342529464,,1,,3,0.583765778123,2.0,16.0,,31,0,0,n3,80,0.5,40,1,face,blue,male,4
130,2018_06_27,32,actual,shiftingLetterNumber,30,,120,162.84809149576904,163.9481066252556,,1,,4,0.492130490422,6.0,15.0,,32,1,0,p6,80,0.5,40,0,face,blue,male,4
130,2018_06_27,33,actual,shiftingLetterNumber,30,,120,169.94744410217572,171.047458975665,,1,,3,0.492129722428,5.0,15.0,,33,1,0,h6,80,0.5,40,0,face,blue,female,3
130,2018_06_27,34,actual,shiftingLetterNumber,30,,120,176.0467291250825,177.14674067059786,,1,,2,0.467127412046,1.0,15.0,,34,1,0,o3,80,0.5,40,1,house,white,old,2
130,2018_06_27,35,actual,shiftingLetterNumber,30,,120,178.1458400692827,179.24585135879897,,1,,2,0.60047400608,3.0,16.0,,35,0,0,i8,80,0.5,40,0,house,white,new,1
130,2018_06_27,36,actual,shiftingLetterNumber,30,,120,182.2450362608506,183.34504806236328,,1,,2,0.583825937676,4.0,16.0,,36,0,0,o3,80,0.5,40,1,face,blue,male,4
130,2018_06_27,37,actual,shiftingLetterNumber,30,,120,187.34430976384465,188.44432412533752,,1,,2,0.633791390734,2.0,16.0,,37,0,0,g6,80,0.5,40,1,house,white,new,1
130,2018_06_27,38,actual,shiftingLetterNumber,30,,120,190.44345885176153,191.5434683492913,,1,,1,0.975484854,1.0,16.0,,38,0,0,i2,80,0.5,40,0,house,white,old,2
130,2018_06_27,39,actual,shiftingLetterNumber,30,,120,192.54256262801573,193.64261590121896,,1,,2,0.575583566868,1.0,16.0,,39,0,0,p3,80,0.5,40,1,face,blue,male,4
130,2018_06_27,40,actual,shiftingLetterNumber,30,,120,194.6416641002852,195.74167666979156,,1,,2,0.458765746123,5.0,16.0,,40,0,0,m3,80,0.5,40,0,face,blue,male,4
130,2018_06_27,41,actual,shiftingLetterNumber,30,,120,200.74094784320368,201.84095938871724,,1,,3,0.417135079189,4.0,16.0,,41,0,0,f2,80,0.5,40,1,house,white,old,2
130,2018_06_27,42,actual,shiftingLetterNumber,30,,120,205.84020368232814,206.9402149718444,,1,,3,0.517134848791,2.0,16.0,,42,0,0,m3,80,0.5,40,1,face,blue,male,4
130,2018_06_27,43,actual,shiftingLetterNumber,30,,120,208.93933510637544,210.03934716388721,,1,,3,0.725415670513,1.0,16.0,,43,0,0,i8,80,0.5,40,1,house,white,new,1
130,2018_06_27,44,actual,shiftingLetterNumber,30,,120,211.03844886655497,212.13846066806764,,1,,2,0.475510581809,6.0,16.0,,44,0,0,g7,80,0.5,40,0,house,white,new,1
130,2018_06_27,45,actual,shiftingLetterNumber,30,,120,218.13777433716314,219.2377863946731,,1,,2,0.6088093042,1.0,16.0,,45,0,0,h6,80,0.5,40,0,house,white,new,1
130,2018_06_27,46,actual,shiftingLetterNumber,30,,120,220.23694390492892,221.33695775442538,,1,,3,0.617167386148,6.0,16.0,,46,0,0,o7,80,0.5,40,1,face,blue,male,4
130,2018_06_27,47,actual,shiftingLetterNumber,30,,120,227.3362294398321,228.43624277733397,,1,,2,0.583757586182,4.0,16.0,,47,0,0,i9,80,0.5,40,1,house,white,new,1
130,2018_06_27,48,actual,shiftingLetterNumber,30,,120,232.4355203506966,233.53553036022277,,1,,3,0.542105159411,3.0,15.0,,48,1,0,h4,80,0.5,40,1,face,blue,female,3
130,2018_06_27,49,actual,shiftingLetterNumber,30,,120,236.53470118237783,237.6347134958869,,1,,2,0.608804184238,1.0,16.0,,49,0,0,h6,80,0.5,40,1,house,white,new,1
130,2018_06_27,50,actual,shiftingLetterNumber,30,,120,238.63380239865,239.73381394416538,,1,,3,0.708829297651,5.0,16.0,,50,0,0,g8,80,0.5,40,0,house,white,new,1
130,2018_06_27,51,actual,shiftingLetterNumber,30,,120,244.73310201344975,245.83311381496242,,1,,2,0.450502383472,1.0,16.0,,51,0,0,g6,80,0.5,40,0,house,white,new,1
130,2018_06_27,52,actual,shiftingLetterNumber,30,,120,246.83218838183348,247.93220043934343,,1,,3,0.567316364244,3.0,15.0,,52,1,0,f3,80,0.5,40,1,face,blue,female,3
130,2018_06_27,53,actual,shiftingLetterNumber,30,,120,250.93140505324845,252.03141813475122,,1,,2,0.683799339473,2.0,15.0,,53,1,0,o4,80,0.5,40,1,house,white,old,2
130,2018_06_27,54,actual,shiftingLetterNumber,30,,120,254.03055183718243,255.1305628707014,,1,,1,0.467095412285,4.0,16.0,,54,0,0,g3,80,0.5,40,0,house,white,old,2
130,2018_06_27,55,actual,shiftingLetterNumber,30,,120,259.1297912924292,260.2298048859284,,1,,1,0.492129722428,3.0,16.0,,55,0,0,g1,80,0.5,40,0,house,white,old,2
130,2018_06_27,56,actual,shiftingLetterNumber,30,,120,263.22899977190536,264.32901336540453,,1,,3,0.542140743148,2.0,15.0,,56,1,0,i9,80,0.5,40,1,face,blue,female,3
