participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
109,2018_06_27,1,actual,shiftingLetterNumber,30,,120,28.08589017833583,29.18590402783593,22.0780466526,1,,,,2.0,,,1,0,0,i2,80,0.5,40,0,face,white,female,1
109,2018_06_27,2,actual,shiftingLetterNumber,30,,120,31.18549750285456,32.28551135235466,,1,,,,4.0,,,2,0,0,o7,80,0.5,40,1,house,blue,new,4
109,2018_06_27,3,actual,shiftingLetterNumber,30,,120,36.28574200667208,37.385755088180304,,1,,1,0.583810065815,1.0,15.0,,3,1,0,f4,80,0.5,40,1,face,white,female,1
109,2018_06_27,4,actual,shiftingLetterNumber,30,,120,38.38489237456815,39.484903408098035,,1,,1,0.800488393172,1.0,16.0,,4,0,0,o3,80,0.5,40,0,face,white,male,2
109,2018_06_27,5,actual,shiftingLetterNumber,30,,120,40.48499147145776,41.585003528918605,,1,,4,0.908817316929,6.0,15.0,,5,1,0,h8,80,0.5,40,1,house,blue,new,4
109,2018_06_27,6,actual,shiftingLetterNumber,30,,120,47.5843458698364,48.684354599390645,,1,,3,0.925423657696,2.0,16.0,,6,0,0,i6,80,0.5,40,0,house,blue,new,4
109,2018_06_27,7,actual,shiftingLetterNumber,30,,120,50.68346705392469,51.78348090342479,,1,,,,1.0,,,7,0,0,h7,80,0.5,40,1,face,white,female,1
109,2018_06_27,8,actual,shiftingLetterNumber,30,,120,52.78256827022415,53.88257879175944,,1,,,,3.0,,,8,0,0,i2,80,0.5,40,0,face,white,female,1
109,2018_06_27,9,actual,shiftingLetterNumber,30,,120,56.881766253791284,57.98177677532658,,1,,1,0.692100077868,2.0,15.0,,9,1,0,f6,80,0.5,40,0,face,white,female,1
109,2018_06_27,10,actual,shiftingLetterNumber,30,,120,59.98092481360072,61.08093815110624,,1,,1,0.550522632897,5.0,15.0,,10,1,0,f9,80,0.5,40,0,face,white,female,1
109,2018_06_27,11,actual,shiftingLetterNumber,30,,120,66.08022263646126,67.18023571796948,,1,,,,5.0,,,11,0,0,m7,80,0.5,40,1,house,blue,new,4
109,2018_06_27,12,actual,shiftingLetterNumber,30,,120,72.17957473086426,73.27958627638873,,1,,,,4.0,,,12,0,0,m9,80,0.5,40,1,face,white,male,2
109,2018_06_27,13,actual,shiftingLetterNumber,30,,120,77.27884464984527,78.37885440338869,,1,,,,4.0,,,13,0,0,g6,80,0.5,40,1,house,blue,new,4
109,2018_06_27,14,actual,shiftingLetterNumber,30,,120,82.37801344966283,83.47802397113992,,1,,,,3.0,,,14,0,0,h1,80,0.5,40,1,face,white,female,1
109,2018_06_27,15,actual,shiftingLetterNumber,30,,120,86.47722679306753,87.57723961857846,,1,,1,0.975455926207,1.0,16.0,,15,0,0,n2,80,0.5,40,0,face,white,male,2
109,2018_06_27,16,actual,shiftingLetterNumber,30,,120,88.5763379932614,89.67634672281565,,1,,,,6.0,,,16,0,0,o8,80,0.5,40,1,house,blue,new,4
109,2018_06_27,17,actual,shiftingLetterNumber,30,,120,95.67567754379706,96.77568704128498,,1,,1,0.975438262336,6.0,15.0,,17,1,0,i2,80,0.5,40,1,face,white,female,1
109,2018_06_27,18,actual,shiftingLetterNumber,30,,120,102.77501351031242,103.87502607982606,,1,,3,0.942159277445,3.0,15.0,,18,1,0,h2,80,0.5,40,1,house,blue,old,3
