participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
149,2018_06_27,1,actual,shiftingLetterNumber,30,,120,19.614995715883197,20.715004189398314,13.6113577362,1,,,,3.0,,,1,0,0,i4,80,0.5,40,0,house,white,old,3
149,2018_06_27,2,actual,shiftingLetterNumber,30,,120,23.714812447311488,24.814821944817595,,1,,2,0.80037652104,1.0,15.0,,2,1,0,m2,80,0.5,40,1,face,blue,male,2
149,2018_06_27,3,actual,shiftingLetterNumber,30,,120,25.81389856203714,26.913910107521588,,1,,1,0.792136987304,3.0,15.0,,3,1,0,f6,80,0.5,40,0,face,blue,female,1
149,2018_06_27,4,actual,shiftingLetterNumber,30,,120,29.913102691582026,31.013113213077304,,1,,3,0.875406811938,4.0,15.0,,4,1,0,f2,80,0.5,40,1,house,white,old,3
149,2018_06_27,5,actual,shiftingLetterNumber,30,,120,35.012343940758,36.11235446225328,,1,,2,0.667050748167,5.0,16.0,,5,0,0,g4,80,0.5,40,1,face,blue,female,1
149,2018_06_27,6,actual,shiftingLetterNumber,30,,120,41.11162845350191,42.211640766978235,,1,,1,0.683809364848,5.0,15.0,,6,1,0,g4,80,0.5,40,0,face,blue,female,1
149,2018_06_27,7,actual,shiftingLetterNumber,30,,120,47.21091424623228,48.31092809569418,,1,,2,0.808717429765,6.0,15.0,,7,1,0,m3,80,0.5,40,0,face,blue,male,2
149,2018_06_27,8,actual,shiftingLetterNumber,30,,120,54.31123887659123,55.411250678072975,,1,,3,0.692100098073,1.0,15.0,,8,1,0,p2,80,0.5,40,1,house,white,old,3
149,2018_06_27,9,actual,shiftingLetterNumber,30,,120,56.41033907117526,57.510350872657,,1,,3,0.808683638103,1.0,15.0,,9,1,0,o1,80,0.5,40,0,house,white,old,3
149,2018_06_27,10,actual,shiftingLetterNumber,30,,120,58.50942928185759,59.6094387793637,,1,,4,0.908768398856,4.0,15.0,,10,1,0,m8,80,0.5,40,0,house,white,new,4
149,2018_06_27,11,actual,shiftingLetterNumber,30,,120,63.60866797105882,64.70868002853786,,1,,4,0.6504206422,5.0,16.0,,11,0,0,o3,80,0.5,40,0,house,white,old,3
149,2018_06_27,12,actual,shiftingLetterNumber,30,,120,69.70894805786156,70.808960627337,,1,,2,0.725454005067,1.0,15.0,,12,1,0,n1,80,0.5,40,1,face,blue,male,2
149,2018_06_27,13,actual,shiftingLetterNumber,30,,120,71.80804722845642,72.90806210190749,,1,,1,0.46709626451,5.0,15.0,,13,1,0,i2,80,0.5,40,0,face,blue,female,1
149,2018_06_27,14,actual,shiftingLetterNumber,30,,120,77.90732892522828,79.00733970272086,,1,,3,0.567070946365,2.0,16.0,,14,0,0,f7,80,0.5,40,1,house,white,new,4
149,2018_06_27,15,actual,shiftingLetterNumber,30,,120,81.00750200509901,82.10751073461324,,1,,2,0.633747016669,1.0,15.0,,15,1,0,p7,80,0.5,40,1,face,blue,male,2
149,2018_06_27,16,actual,shiftingLetterNumber,30,,120,83.10658479185804,84.20659659333978,,1,,2,0.508750888632,3.0,15.0,,16,1,0,m9,80,0.5,40,0,face,blue,male,2
149,2018_06_27,17,actual,shiftingLetterNumber,30,,120,87.20571980209388,88.30573032358916,,1,,3,0.767171860556,1.0,15.0,,17,1,0,o2,80,0.5,40,1,house,white,old,3
149,2018_06_27,18,actual,shiftingLetterNumber,30,,120,89.30487631611504,90.40488862959137,,1,,2,0.758773864402,4.0,16.0,,18,0,0,f1,80,0.5,40,1,face,blue,female,1
