participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
160,2018_06_27,1,actual,shiftingLetterNumber,30,,120,19.46897563890343,20.56898513645683,13.4635364334,1,,1,0.183714690411,1.0,15.0,,1,1,0,p9,80,0.5,40,0,face,white,male,1
160,2018_06_27,2,actual,shiftingLetterNumber,30,,120,21.568956976594563,22.66896980213096,,1,,,,3.0,,,2,0,0,i2,80,0.5,40,1,house,blue,old,4
160,2018_06_27,3,actual,shiftingLetterNumber,30,,120,25.668158542077435,26.76816855162906,,1,,,,1.0,,,3,0,0,m8,80,0.5,40,1,face,white,male,1
160,2018_06_27,4,actual,shiftingLetterNumber,30,,120,27.767291755893893,28.867303813434773,,1,,2,0.625469725715,6.0,15.0,,4,1,0,f1,80,0.5,40,0,face,white,female,2
160,2018_06_27,5,actual,shiftingLetterNumber,30,,120,34.866646920630956,35.966660258165575,,1,,,,6.0,,,5,0,0,o8,80,0.5,40,0,face,white,male,1
160,2018_06_27,6,actual,shiftingLetterNumber,30,,120,41.96701430444409,43.06702789797782,,1,,,,1.0,,,6,0,0,f4,80,0.5,40,1,house,blue,old,4
160,2018_06_27,7,actual,shiftingLetterNumber,30,,120,44.06612550236605,45.16613909589978,,1,,,,4.0,,,7,0,0,o7,80,0.5,40,1,face,white,male,1
160,2018_06_27,8,actual,shiftingLetterNumber,30,,120,49.16638869468625,50.26640203222087,,1,,,,3.0,,,8,0,0,n9,80,0.5,40,1,house,blue,new,3
160,2018_06_27,9,actual,shiftingLetterNumber,30,,120,53.26560152411548,54.36561230166262,,1,,1,0.700403377237,1.0,15.0,,9,1,0,p2,80,0.5,40,1,face,white,male,1
160,2018_06_27,10,actual,shiftingLetterNumber,30,,120,55.36470709006608,56.46471684361859,,1,,,,4.0,,,10,0,0,g2,80,0.5,40,1,house,blue,old,4
160,2018_06_27,11,actual,shiftingLetterNumber,30,,120,60.46396958325204,61.563982664789364,,1,,3,0.933591875009,1.0,15.0,,11,1,0,p8,80,0.5,40,0,house,blue,new,3
160,2018_06_27,12,actual,shiftingLetterNumber,30,,120,62.56309358111321,63.66310640665142,,1,,,,5.0,,,12,0,0,f9,80,0.5,40,0,house,blue,new,3
160,2018_06_27,13,actual,shiftingLetterNumber,30,,120,68.66238653815344,69.76239577970773,,1,,,,5.0,,,13,0,0,m4,80,0.5,40,1,face,white,male,1
160,2018_06_27,14,actual,shiftingLetterNumber,30,,120,74.76171123903805,75.86172432057356,,1,,,,4.0,,,14,0,0,g8,80,0.5,40,0,face,white,female,2
160,2018_06_27,15,actual,shiftingLetterNumber,30,,120,79.86096989224279,80.96098092578904,,1,,2,0.625411613999,6.0,15.0,,15,1,0,g8,80,0.5,40,0,face,white,female,2
160,2018_06_27,16,actual,shiftingLetterNumber,30,,120,86.96033427293514,88.06034377048854,,1,,2,0.95869869689,4.0,15.0,,16,1,0,h4,80,0.5,40,0,face,white,female,2
160,2018_06_27,17,actual,shiftingLetterNumber,30,,120,92.05960291009251,93.15961496763339,,1,,3,0.917155218956,3.0,15.0,,17,1,0,n8,80,0.5,40,1,house,blue,new,3
160,2018_06_27,18,actual,shiftingLetterNumber,30,,120,96.15878015569433,97.25879067724236,,1,,2,0.942081817715,3.0,15.0,,18,1,0,f4,80,0.5,40,1,face,white,female,2
160,2018_06_27,19,actual,shiftingLetterNumber,30,,120,100.25797762519687,101.35798814674672,,1,,,,2.0,,,19,0,0,n7,80,0.5,40,1,house,blue,new,3
160,2018_06_27,20,actual,shiftingLetterNumber,30,,120,103.35816248189803,104.45817607543177,,1,,3,0.842040320314,4.0,16.0,,20,0,0,i2,80,0.5,40,0,house,blue,old,4
160,2018_06_27,21,actual,shiftingLetterNumber,30,,120,108.4574536469463,109.55746519249078,,1,,3,0.800378058961,3.0,15.0,,21,1,0,o8,80,0.5,40,0,house,blue,new,3
160,2018_06_27,22,actual,shiftingLetterNumber,30,,120,112.55666084440236,113.65667494993431,,1,,3,0.717077856132,5.0,16.0,,22,0,0,i2,80,0.5,40,0,house,blue,old,4
160,2018_06_27,23,actual,shiftingLetterNumber,30,,120,118.65597479333883,119.75598710687882,,1,,,,3.0,,,23,0,0,n9,80,0.5,40,0,house,blue,new,3
160,2018_06_27,24,actual,shiftingLetterNumber,30,,120,122.75517507882978,123.85518380838766,,1,,3,0.708612745308,5.0,15.0,,24,1,0,h6,80,0.5,40,0,house,blue,new,3
160,2018_06_27,25,actual,shiftingLetterNumber,30,,120,128.85550175884055,129.95551202439128,,1,,3,0.767050349066,6.0,15.0,,25,1,0,i6,80,0.5,40,0,house,blue,new,3
160,2018_06_27,26,actual,shiftingLetterNumber,30,,120,135.95486101955612,137.05487102910774,,1,,,,1.0,,,26,0,0,n9,80,0.5,40,1,face,white,male,1
160,2018_06_27,27,actual,shiftingLetterNumber,30,,120,138.0539624895282,139.15397096308698,,1,,3,0.942104089605,6.0,15.0,,27,1,0,o9,80,0.5,40,1,house,blue,new,3
160,2018_06_27,28,actual,shiftingLetterNumber,30,,120,145.15333378218565,146.25334430373368,,1,,,,1.0,,,28,0,0,o4,80,0.5,40,0,house,blue,old,4
160,2018_06_27,29,actual,shiftingLetterNumber,30,,120,147.25344951922307,148.3534633687559,,1,,4,0.975349623899,4.0,16.0,,29,0,0,p7,80,0.5,40,0,house,blue,new,3
160,2018_06_27,30,actual,shiftingLetterNumber,30,,120,152.3527074044323,153.45271946197317,,1,,,,2.0,,,30,0,0,p3,80,0.5,40,1,face,white,male,1
160,2018_06_27,31,actual,shiftingLetterNumber,30,,120,155.45285949329264,156.55287334282548,,1,,1,0.842049024273,3.0,16.0,,31,0,0,g3,80,0.5,40,0,face,white,female,2
160,2018_06_27,32,actual,shiftingLetterNumber,30,,120,159.55207769869412,160.652086428252,,1,,2,0.79203966752,6.0,15.0,,32,1,0,h4,80,0.5,40,0,face,white,female,2
160,2018_06_27,33,actual,shiftingLetterNumber,30,,120,166.65143747140974,167.751448504956,,1,,,,4.0,,,33,0,0,g2,80,0.5,40,1,house,blue,old,4
160,2018_06_27,34,actual,shiftingLetterNumber,30,,120,171.75170578370307,172.851721681227,,1,,,,5.0,,,34,0,0,o9,80,0.5,40,0,house,blue,new,3
160,2018_06_27,35,actual,shiftingLetterNumber,30,,120,177.85106453242224,178.9510755659685,,1,,,,6.0,,,35,0,0,n3,80,0.5,40,1,face,white,male,1
160,2018_06_27,36,actual,shiftingLetterNumber,30,,120,184.95036337743295,186.05037697096668,,1,,3,0.942059801821,3.0,15.0,,36,1,0,i7,80,0.5,40,1,house,blue,new,3
160,2018_06_27,37,actual,shiftingLetterNumber,30,,120,189.04959156678706,190.14960080834317,,1,,,,2.0,,,37,0,0,g2,80,0.5,40,0,house,blue,old,4
160,2018_06_27,38,actual,shiftingLetterNumber,30,,120,192.14874910048457,193.24875859803979,,1,,,,1.0,,,38,0,0,m1,80,0.5,40,1,face,white,male,1
160,2018_06_27,39,actual,shiftingLetterNumber,30,,120,194.2478784743198,195.3478879718732,,1,,,,5.0,,,39,0,0,g7,80,0.5,40,1,house,blue,new,3
160,2018_06_27,40,actual,shiftingLetterNumber,30,,120,200.34718218330636,201.44719168085976,,1,,1,0.375419101962,1.0,15.0,,40,1,0,m4,80,0.5,40,1,face,white,male,1
