participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
161,2018_06_27,1,actual,shiftingLetterNumber,30,,120,21.23204811523283,22.33205786873441,15.2300057676,1,,3,0.94204320264,6.0,15.0,,1,1,0,i4,80,0.5,40,0,face,blue,female,3
161,2018_06_27,2,actual,shiftingLetterNumber,30,,120,28.331642128885505,29.431654698360944,,1,,4,0.617090030972,5.0,15.0,,2,1,0,n9,80,0.5,40,0,face,blue,male,4
161,2018_06_27,3,actual,shiftingLetterNumber,30,,120,34.43092126568263,35.530930763188735,,1,,1,0.717095432519,2.0,15.0,,3,1,0,n3,80,0.5,40,1,house,white,old,1
161,2018_06_27,4,actual,shiftingLetterNumber,30,,120,37.53008110767041,38.63009290915397,,1,,3,0.717082888645,5.0,16.0,,4,0,0,m7,80,0.5,40,1,face,blue,male,4
161,2018_06_27,5,actual,shiftingLetterNumber,30,,120,43.62935691650091,44.72937050996552,,1,,3,0.667073019942,6.0,15.0,,5,1,0,i7,80,0.5,40,0,face,blue,female,3
161,2018_06_27,6,actual,shiftingLetterNumber,30,,120,50.72968999477598,51.82969974827938,,1,,2,0.600396437643,3.0,16.0,,6,0,0,h1,80,0.5,40,1,house,white,old,1
161,2018_06_27,7,actual,shiftingLetterNumber,30,,120,54.828877228490455,55.92888954196678,,1,,4,0.717053448938,6.0,16.0,,7,0,0,g8,80,0.5,40,1,face,blue,female,3
161,2018_06_27,8,actual,shiftingLetterNumber,30,,120,61.92821242872742,63.028223462217284,,1,,3,0.717126664207,3.0,15.0,,8,1,0,i2,80,0.5,40,0,face,blue,female,3
161,2018_06_27,9,actual,shiftingLetterNumber,30,,120,66.02740222241664,67.12741248791463,,1,,4,0.567077090302,1.0,15.0,,9,1,0,o4,80,0.5,40,0,face,blue,male,4
161,2018_06_27,10,actual,shiftingLetterNumber,30,,120,68.12750183102253,69.2275123525178,,1,,4,0.858771074028,3.0,15.0,,10,1,0,p9,80,0.5,40,0,face,blue,male,4
161,2018_06_27,11,actual,shiftingLetterNumber,30,,120,72.22768617478141,73.32769516029293,,1,,3,0.583747387866,6.0,15.0,,11,1,0,i9,80,0.5,40,0,face,blue,female,3
161,2018_06_27,12,actual,shiftingLetterNumber,30,,120,79.32702444698953,80.42703804045232,,1,,,,4.0,,,12,0,0,f1,80,0.5,40,1,house,white,old,1
161,2018_06_27,13,actual,shiftingLetterNumber,30,,120,84.42624777634228,85.5262608578123,,1,,,,3.0,,,13,0,0,g3,80,0.5,40,0,house,white,old,1
161,2018_06_27,14,actual,shiftingLetterNumber,30,,120,88.52543577805045,89.62544553155203,,1,,,,5.0,,,14,0,0,g9,80,0.5,40,1,face,blue,female,3
161,2018_06_27,15,actual,shiftingLetterNumber,30,,120,94.62472285076728,95.7247318362788,,1,,3,0.658692175617,3.0,15.0,,15,1,0,f4,80,0.5,40,0,face,blue,female,3
161,2018_06_27,16,actual,shiftingLetterNumber,30,,120,98.72491794641974,99.82492846791502,,1,,3,0.592074728727,1.0,15.0,,16,1,0,h8,80,0.5,40,0,face,blue,female,3
161,2018_06_27,17,actual,shiftingLetterNumber,30,,120,100.82501576304276,101.9250283325182,,1,,2,0.725428661319,4.0,15.0,,17,1,0,f8,80,0.5,40,1,house,white,new,2
161,2018_06_27,18,actual,shiftingLetterNumber,30,,120,105.92425086828007,107.02425985378977,,1,,3,0.675420840598,2.0,15.0,,18,1,0,i7,80,0.5,40,1,face,blue,female,3
161,2018_06_27,19,actual,shiftingLetterNumber,30,,120,109.02339253444916,110.1234048479273,,1,,3,0.425397864828,3.0,15.0,,19,1,0,g4,80,0.5,40,0,face,blue,female,3
161,2018_06_27,20,actual,shiftingLetterNumber,30,,120,113.12258821607975,114.22259873757503,,1,,,,1.0,,,20,0,0,i6,80,0.5,40,1,house,white,new,2
161,2018_06_27,21,actual,shiftingLetterNumber,30,,120,115.22168124273594,116.32169432420415,,1,,1,0.61707134316,5.0,15.0,,21,1,0,p1,80,0.5,40,0,house,white,old,1
161,2018_06_27,22,actual,shiftingLetterNumber,30,,120,121.32095986753666,122.42097090102652,,1,,3,0.867094574927,6.0,15.0,,22,1,0,g2,80,0.5,40,1,face,blue,female,3
161,2018_06_27,23,actual,shiftingLetterNumber,30,,120,128.42027612396487,129.52028766944932,,1,,2,0.825415375053,2.0,15.0,,23,1,0,o8,80,0.5,40,1,house,white,new,2
161,2018_06_27,24,actual,shiftingLetterNumber,30,,120,131.5204228360999,132.62043310159606,,1,,4,0.700457390632,1.0,15.0,,24,1,0,n2,80,0.5,40,1,face,blue,male,4
161,2018_06_27,25,actual,shiftingLetterNumber,30,,120,133.61952507866226,134.71953560015754,,1,,3,0.625404571962,4.0,15.0,,25,1,0,i7,80,0.5,40,0,face,blue,female,3
161,2018_06_27,26,actual,shiftingLetterNumber,30,,120,138.71876632783824,139.81877684933352,,1,,3,0.600427413334,1.0,16.0,,26,0,0,o7,80,0.5,40,0,face,blue,male,4
161,2018_06_27,27,actual,shiftingLetterNumber,30,,120,140.8178695943916,141.9178788358986,,1,,3,0.533729071249,4.0,15.0,,27,1,0,g6,80,0.5,40,0,face,blue,female,3
161,2018_06_27,28,actual,shiftingLetterNumber,30,,120,145.91710316364333,147.0171144531305,,1,,3,0.542083547838,4.0,15.0,,28,1,0,f9,80,0.5,40,0,face,blue,female,3
161,2018_06_27,29,actual,shiftingLetterNumber,30,,120,151.0163528607336,152.11637823008095,,1,,4,0.600405653549,4.0,16.0,,29,0,0,p3,80,0.5,40,1,house,white,old,1
161,2018_06_27,30,actual,shiftingLetterNumber,30,,120,156.11557772607193,157.21559003955008,,1,,1,0.61708132706,4.0,15.0,,30,1,0,n1,80,0.5,40,0,house,white,old,1
161,2018_06_27,31,actual,shiftingLetterNumber,30,,120,161.21482716716673,162.3148384566539,,1,,2,0.733723490504,1.0,15.0,,31,1,0,p8,80,0.5,40,0,house,white,new,2
161,2018_06_27,32,actual,shiftingLetterNumber,30,,120,163.3139120019041,164.41392252339756,,1,,,,2.0,,,32,0,0,f2,80,0.5,40,1,face,blue,female,3
161,2018_06_27,33,actual,shiftingLetterNumber,30,,120,166.41306467596223,167.51307698944038,,1,,3,0.54206230005,3.0,15.0,,33,1,0,h8,80,0.5,40,0,face,blue,female,3
161,2018_06_27,34,actual,shiftingLetterNumber,30,,120,170.5122490937065,171.6122614071828,,1,,2,0.767058965683,5.0,15.0,,34,1,0,o6,80,0.5,40,1,house,white,new,2
161,2018_06_27,35,actual,shiftingLetterNumber,30,,120,176.61154051838093,177.7115510398744,,1,,,,2.0,,,35,0,0,o4,80,0.5,40,0,house,white,old,1
161,2018_06_27,36,actual,shiftingLetterNumber,30,,120,179.71167135867472,180.8116813681736,,1,,1,0.683755861382,6.0,15.0,,36,1,0,n3,80,0.5,40,0,house,white,old,1
161,2018_06_27,37,actual,shiftingLetterNumber,30,,120,186.81100399893694,187.91101656841056,,1,,1,0.925414120664,3.0,15.0,,37,1,0,m1,80,0.5,40,0,house,white,old,1
161,2018_06_27,38,actual,shiftingLetterNumber,30,,120,190.91017740879033,192.0101879302838,,1,,4,0.717100552469,3.0,15.0,,38,1,0,m9,80,0.5,40,1,face,blue,male,4
161,2018_06_27,39,actual,shiftingLetterNumber,30,,120,195.00936848246602,196.10938181993333,,1,,1,0.708740955932,4.0,15.0,,39,1,0,m4,80,0.5,40,1,house,white,old,1
161,2018_06_27,40,actual,shiftingLetterNumber,30,,120,200.1086138276005,201.2086238371012,,1,,,,4.0,,,40,0,0,h7,80,0.5,40,0,house,white,new,2
161,2018_06_27,41,actual,shiftingLetterNumber,30,,120,205.2088240271023,206.30884350850647,,1,,,,3.0,,,41,0,0,i3,80,0.5,40,0,house,white,old,1
161,2018_06_27,42,actual,shiftingLetterNumber,30,,120,209.30905137843183,210.4090624119217,,1,,4,0.858755458185,5.0,15.0,,42,1,0,p6,80,0.5,40,1,face,blue,male,4
161,2018_06_27,43,actual,shiftingLetterNumber,30,,120,215.40833512318386,216.5083461566719,,1,,3,0.558757685363,4.0,15.0,,43,1,0,f3,80,0.5,40,0,face,blue,female,3
161,2018_06_27,44,actual,shiftingLetterNumber,30,,120,220.50756536446897,221.60757588596243,,1,,4,0.567046626606,5.0,16.0,,44,0,0,o8,80,0.5,40,1,house,white,new,2
161,2018_06_27,45,actual,shiftingLetterNumber,30,,120,226.60684270928323,227.70685220678752,,1,,4,0.66708940378,2.0,15.0,,45,1,0,m7,80,0.5,40,1,face,blue,male,4
161,2018_06_27,46,actual,shiftingLetterNumber,30,,120,229.70600050329267,230.80601051279154,,1,,1,0.700451502691,1.0,15.0,,46,1,0,o1,80,0.5,40,1,house,white,old,1
161,2018_06_27,47,actual,shiftingLetterNumber,30,,120,231.80509327394975,232.90510635541978,,1,,4,0.825446606741,1.0,15.0,,47,1,0,n7,80,0.5,40,1,face,blue,male,4
161,2018_06_27,48,actual,shiftingLetterNumber,30,,120,233.90414534101365,235.00415458252064,,1,,3,0.692100866065,4.0,15.0,,48,1,0,f9,80,0.5,40,0,face,blue,female,3
161,2018_06_27,49,actual,shiftingLetterNumber,30,,120,239.00342985375755,240.10345675908866,,1,,1,0.867121198662,2.0,15.0,,49,1,0,f3,80,0.5,40,1,house,white,old,1
161,2018_06_27,50,actual,shiftingLetterNumber,30,,120,242.1025510401305,243.20256412160052,,1,,3,0.758775656383,2.0,15.0,,50,1,0,i3,80,0.5,40,1,face,blue,female,3
161,2018_06_27,51,actual,shiftingLetterNumber,30,,120,245.20271925605266,246.30273336151186,,1,,2,0.892073013543,2.0,16.0,,51,0,0,i2,80,0.5,40,1,house,white,old,1
161,2018_06_27,52,actual,shiftingLetterNumber,30,,120,248.3018629702001,249.40187169971432,,1,,2,0.783769454845,2.0,15.0,,52,1,0,p8,80,0.5,40,0,house,white,new,2
161,2018_06_27,53,actual,shiftingLetterNumber,30,,120,251.40100386837912,252.50101643785274,,1,,4,0.867123502638,6.0,15.0,,53,1,0,m2,80,0.5,40,1,face,blue,male,4
161,2018_06_27,54,actual,shiftingLetterNumber,30,,120,258.50031833282264,259.6003329502764,,1,,,,6.0,,,54,0,0,f6,80,0.5,40,0,face,blue,female,3
161,2018_06_27,55,actual,shiftingLetterNumber,30,,120,265.59966940490085,266.69967890240696,,1,,1,0.71713050417,1.0,15.0,,55,1,0,m1,80,0.5,40,1,house,white,old,1
161,2018_06_27,56,actual,shiftingLetterNumber,30,,120,267.6987583355967,268.7987691130893,,1,,3,0.658789454646,2.0,15.0,,56,1,0,f3,80,0.5,40,1,face,blue,female,3
161,2018_06_27,57,actual,shiftingLetterNumber,30,,120,270.7979110096567,271.8979230671375,,1,,4,0.858758274158,2.0,15.0,,57,1,0,p2,80,0.5,40,0,face,blue,male,4
161,2018_06_27,58,actual,shiftingLetterNumber,30,,120,273.8970160681929,274.9970291496611,,1,,4,0.558796340976,1.0,15.0,,58,1,0,p7,80,0.5,40,0,face,blue,male,4
161,2018_06_27,59,actual,shiftingLetterNumber,30,,120,275.9961467264711,277.09615571198265,,1,,3,0.875367132334,5.0,15.0,,59,1,0,g2,80,0.5,40,0,face,blue,female,3
161,2018_06_27,60,actual,shiftingLetterNumber,30,,120,282.095420231326,283.1954328007996,,1,,2,0.550402696779,1.0,15.0,,60,1,0,n6,80,0.5,40,1,house,white,new,2
161,2018_06_27,61,actual,shiftingLetterNumber,30,,120,284.19453629775126,285.29454528326096,,1,,3,0.792108827585,2.0,15.0,,61,1,0,g1,80,0.5,40,1,face,blue,female,3
161,2018_06_27,62,actual,shiftingLetterNumber,30,,120,287.29366388406015,288.39367491755,,1,,1,0.892096821304,6.0,16.0,,62,0,0,f9,80,0.5,40,1,house,white,new,2
161,2018_06_27,63,actual,shiftingLetterNumber,30,,120,294.39300164427186,295.4930144697446,,1,,,,5.0,,,63,0,0,g9,80,0.5,40,0,house,white,new,2
161,2018_06_27,64,actual,shiftingLetterNumber,30,,120,300.49228206105727,301.59229232655343,,1,,4,0.675422632581,1.0,15.0,,64,1,0,p1,80,0.5,40,1,face,blue,male,4
161,2018_06_27,65,actual,shiftingLetterNumber,30,,120,302.5913773916891,303.69138791318437,,1,,4,0.608765506086,3.0,15.0,,65,1,0,o2,80,0.5,40,0,face,blue,male,4
161,2018_06_27,66,actual,shiftingLetterNumber,30,,120,306.690554897501,307.7905687469629,,1,,4,0.667073531937,3.0,15.0,,66,1,0,m9,80,0.5,40,0,face,blue,male,4
161,2018_06_27,67,actual,shiftingLetterNumber,30,,120,310.79075844106774,311.89077177853505,,1,,1,0.867086639006,5.0,15.0,,67,1,0,o2,80,0.5,40,1,house,white,old,1
161,2018_06_27,68,actual,shiftingLetterNumber,30,,120,316.8900232420092,317.99003427549906,,1,,3,0.667092987744,3.0,15.0,,68,1,0,g9,80,0.5,40,1,face,blue,female,3
161,2018_06_27,69,actual,shiftingLetterNumber,30,,120,320.99021321771215,322.09022655517947,,1,,2,0.683772245218,6.0,15.0,,69,1,0,h7,80,0.5,40,1,house,white,new,2
161,2018_06_27,70,actual,shiftingLetterNumber,30,,120,328.0895630098039,329.1895719953136,,1,,2,0.883752584616,5.0,16.0,,70,0,0,i3,80,0.5,40,0,house,white,old,1
161,2018_06_27,71,actual,shiftingLetterNumber,30,,120,334.18888157020774,335.2888913237093,,1,,,,5.0,,,71,0,0,m6,80,0.5,40,0,house,white,new,2
161,2018_06_27,72,actual,shiftingLetterNumber,30,,120,340.28911327349306,341.38912737895225,,1,,3,0.692089346179,6.0,15.0,,72,1,0,i8,80,0.5,40,1,face,blue,female,3
161,2018_06_27,73,actual,shiftingLetterNumber,30,,120,347.3884720254955,348.4884822909935,,1,,2,0.808739189548,1.0,15.0,,73,1,0,f8,80,0.5,40,1,house,white,new,2
161,2018_06_27,74,actual,shiftingLetterNumber,30,,120,349.4875632601688,350.58757608564156,,1,,2,0.892094005332,4.0,15.0,,74,1,0,h6,80,0.5,40,0,house,white,new,2
161,2018_06_27,75,actual,shiftingLetterNumber,30,,120,354.5868134692555,355.68682527073724,,1,,4,0.750403515971,5.0,15.0,,75,1,0,n3,80,0.5,40,1,face,blue,male,4
161,2018_06_27,76,actual,shiftingLetterNumber,30,,120,360.68608236615364,361.78609211965704,,1,,3,0.692057346499,6.0,15.0,,76,1,0,i6,80,0.5,40,0,face,blue,female,3
161,2018_06_27,77,actual,shiftingLetterNumber,30,,120,367.78540809448714,368.8854224559436,,1,,,,4.0,,,77,0,0,f1,80,0.5,40,1,house,white,old,1
161,2018_06_27,78,actual,shiftingLetterNumber,30,,120,372.8846357757975,373.9846496252594,,1,,,,6.0,,,78,0,0,o6,80,0.5,40,0,house,white,new,2
161,2018_06_27,79,actual,shiftingLetterNumber,30,,120,379.98496962206445,381.08498270353266,,1,,2,0.667114747526,3.0,15.0,,79,1,0,h6,80,0.5,40,0,house,white,new,2
