participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,3.36545991897583,4.483832836151123,2.40370702744,1,,,,2.0,,,1,0,0,h4,25,0.5,12,0,face,blue,female,1
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,6.468355894088745,7.5518269538879395,,1,,1,0.60441493988,2.0,16.0,,2,0,0,o1,25,0.5,12,0,face,blue,male,2
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,9.536339044570923,10.6197509765625,,1,,,,2.0,,,3,0,0,o7,25,0.5,12,1,house,white,new,3
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,12.603500843048096,13.686879873275757,,1,,3,0.80393910408,1.0,16.0,,4,0,0,o4,25,0.5,12,1,face,blue,male,2
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,14.670943975448608,15.754345893859863,,1,,4,0.920441150665,1.0,16.0,,5,0,0,i8,25,0.5,12,1,house,white,new,3
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,16.739022970199585,17.822383880615234,,1,,,,6.0,,,6,0,0,n6,25,0.5,12,0,house,white,new,3
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,23.806344032287598,24.889768838882446,,1,,,,4.0,,,7,0,0,p3,25,0.5,12,0,house,white,old,4
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,28.874459981918335,29.95781683921814,,1,,,,6.0,,,8,0,0,m7,25,0.5,12,1,face,blue,male,2
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,35.94218397140503,37.025619983673096,,1,,,,3.0,,,9,0,0,h7,25,0.5,12,1,house,white,new,3
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,40.01015305519104,41.093600034713745,,1,,4,0.953388929367,2.0,16.0,,10,0,0,g7,25,0.5,12,0,house,white,new,3
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,43.07727789878845,44.160653829574585,,1,,3,0.820458889008,6.0,16.0,,11,0,0,m7,25,0.5,12,1,face,blue,male,2
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,50.144829988479614,51.22823691368103,,1,,,,3.0,,,12,0,0,i4,25,0.5,12,1,house,white,old,4
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,54.21197199821472,55.29544496536255,,1,,4,0.867002010345,3.0,16.0,,13,0,0,p4,25,0.5,12,1,face,blue,male,2
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,58.27945804595947,59.36294984817505,,1,,4,0.937294960022,2.0,15.0,,14,1,1,m4,25,0.5,12,1,house,white,old,4
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,61.34775686264038,62.431236028671265,,1,,,,5.0,,,15,0,0,i1,25,0.5,12,0,house,white,old,4
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,67.41543102264404,68.49878096580505,,1,,,,2.0,,,16,0,0,h7,25,0.5,12,1,face,blue,female,1
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,70.48331785202026,71.5666868686676,,1,,,,2.0,,,17,0,0,f8,25,0.5,12,0,face,blue,female,1
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,73.5505428314209,74.63393783569336,,1,,3,0.823222875595,3.0,16.0,,18,0,0,m2,25,0.5,12,1,house,white,old,4
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,77.61767387390137,78.70105004310608,,1,,,,4.0,,,19,0,0,i6,25,0.5,12,0,house,white,new,3
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,82.68504285812378,83.76843905448914,,1,,4,0.9055788517,1.0,15.0,,20,1,1,h3,25,0.5,12,0,house,white,old,4
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,84.75287890434265,85.83631491661072,,1,,4,0.83744096756,1.0,16.0,,21,0,0,n8,25,0.5,12,0,house,white,new,3
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,86.82044982910156,87.9038679599762,,1,,3,0.970994234085,6.0,15.0,,22,1,1,o8,25,0.5,12,0,house,white,new,3
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,93.88806796073914,94.97151398658752,,1,,2,0.967938184738,4.0,16.0,,23,0,0,f9,25,0.5,12,1,face,blue,female,1
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,98.95585584640503,100.03929996490479,,1,,1,0.702126979828,5.0,16.0,,24,0,0,n9,25,0.5,12,0,face,blue,male,2
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,105.02346682548523,106.10694694519043,,1,,1,0.778795957565,4.0,16.0,,25,0,0,p4,25,0.5,12,0,face,blue,male,2
