participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,3.1443700790405273,4.24535608291626,2.08625197411,1,,,,1.0,,,1,0,0,h9,25,0.5,12,0,face,white,female,4
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,5.229989051818848,6.313508033752441,,1,,3,0.732984781265,3.0,15.0,,2,1,1,p4,25,0.5,12,0,face,white,male,3
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,9.297352075576782,10.38074803352356,,1,,4,0.77400302887,2.0,15.0,,3,1,1,g6,25,0.5,12,0,face,white,female,4
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,12.3649001121521,13.448355913162231,,1,,1,0.804963111877,6.0,16.0,,4,0,0,f1,25,0.5,12,1,house,blue,old,2
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,19.432847023010254,20.516275882720947,,1,,4,0.937011003494,5.0,15.0,,5,1,1,h3,25,0.5,12,1,face,white,female,4
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,25.500165939331055,26.583539962768555,,1,,4,0.621986865997,6.0,16.0,,6,0,0,n7,25,0.5,12,0,face,white,male,3
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,32.56781196594238,33.6511869430542,,1,,4,0.665677070618,3.0,15.0,,7,1,1,i9,25,0.5,12,0,face,white,female,4
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,36.63607311248779,37.71951699256897,,1,,,,2.0,,,8,0,0,i8,25,0.5,12,1,house,blue,new,1
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,39.70435690879822,40.787806034088135,,1,,,,3.0,,,9,0,0,h3,25,0.5,12,1,face,white,female,4
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,43.771950006484985,44.85532808303833,,1,,1,0.906976938248,5.0,15.0,,10,1,1,i7,25,0.5,12,1,house,blue,new,1
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,49.84013509750366,50.92356610298157,,1,,2,0.973184108734,2.0,15.0,,11,1,1,o3,25,0.5,12,0,house,blue,old,2
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,52.90841889381409,53.99180603027344,,1,,,,6.0,,,12,0,0,o3,25,0.5,12,1,face,white,male,3
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,59.97664403915405,61.060017108917236,,1,,,,1.0,,,13,0,0,n7,25,0.5,12,0,face,white,male,3
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,62.044918060302734,63.12837290763855,,1,,,,5.0,,,14,0,0,g4,25,0.5,12,1,house,blue,old,2
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,68.11251091957092,69.19595098495483,,1,,4,0.869801998138,6.0,15.0,,15,1,1,h2,25,0.5,12,1,face,white,female,4
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,75.18056607246399,76.26395106315613,,1,,4,0.673047065735,1.0,16.0,,16,0,0,m3,25,0.5,12,0,face,white,male,3
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,77.24887704849243,78.33236193656921,,1,,,,5.0,,,17,0,0,p8,25,0.5,12,0,face,white,male,3
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,83.3163058757782,84.39968800544739,,1,,3,0.591452121735,2.0,15.0,,18,1,1,p9,25,0.5,12,0,face,white,male,3
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,86.38405203819275,87.46741008758545,,1,,2,0.869627952576,2.0,15.0,,19,1,1,n3,25,0.5,12,1,house,blue,old,2
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,89.45225405693054,90.53561210632324,,1,,2,0.903419017792,6.0,15.0,,20,1,1,n4,25,0.5,12,0,house,blue,old,2
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,96.51940202713013,97.60277199745178,,1,,,,4.0,,,21,0,0,n3,25,0.5,12,0,house,blue,old,2
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,101.58642601966858,102.66985487937927,,1,,4,0.80300116539,2.0,15.0,,22,1,1,i6,25,0.5,12,1,face,white,female,4
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,104.65464305877686,105.73805904388428,,1,,3,0.767735958099,6.0,15.0,,23,1,1,n3,25,0.5,12,0,face,white,male,3
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,111.72200298309326,112.80537509918213,,1,,,,1.0,,,24,0,0,f1,25,0.5,12,1,house,blue,old,2
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,113.79026007652283,114.87371587753296,,1,,,,1.0,,,25,0,0,f2,25,0.5,12,1,face,white,female,4
