participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
115,2018_06_27,1,practice,shiftingLetterNumber,30,,60,11.48671007156372,12.589116096496582,4.76281809807,1,,,,4.0,,,1,0,0,f8,25,0.5,12,0,house,white,new,2
115,2018_06_27,2,practice,shiftingLetterNumber,30,,60,16.572834968566895,17.656219959259033,,1,,,,3.0,,,2,0,0,m2,25,0.5,12,0,house,white,old,1
115,2018_06_27,3,practice,shiftingLetterNumber,30,,60,20.639966011047363,21.723357915878296,,1,,,,3.0,,,3,0,0,m3,25,0.5,12,1,face,blue,male,3
115,2018_06_27,4,practice,shiftingLetterNumber,30,,60,24.708139896392822,25.7915620803833,,1,,,,6.0,,,4,0,0,m8,25,0.5,12,1,house,white,new,2
115,2018_06_27,5,practice,shiftingLetterNumber,30,,60,31.776411056518555,32.859771966934204,,1,,,,2.0,,,5,0,0,p8,25,0.5,12,0,house,white,new,2
115,2018_06_27,6,practice,shiftingLetterNumber,30,,60,39.93654799461365,41.01995611190796,,1,,,,5.0,,,6,0,0,p7,25,0.5,12,0,house,white,new,2
115,2018_06_27,7,practice,shiftingLetterNumber,30,,60,46.38990807533264,47.47333908081055,,1,,,,2.0,,,7,0,0,f8,25,0.5,12,1,face,blue,female,4
115,2018_06_27,8,practice,shiftingLetterNumber,30,,60,50.74153804779053,51.82491588592529,,1,,4,0.432595014572,5.0,15.0,,8,1,1,f1,25,0.5,12,0,face,blue,female,4
115,2018_06_27,9,practice,shiftingLetterNumber,30,,60,56.80978608131409,57.893224000930786,,1,,,,5.0,,,9,0,0,g9,25,0.5,12,0,face,blue,female,4
115,2018_06_27,10,practice,shiftingLetterNumber,30,,60,62.87805104255676,63.961446046829224,,1,,4,0.939932823181,2.0,16.0,,10,0,0,n6,25,0.5,12,1,house,white,new,2
115,2018_06_27,11,practice,shiftingLetterNumber,30,,60,65.94614100456238,67.03138494491577,,1,,,,4.0,,,11,0,0,h8,25,0.5,12,1,face,blue,female,4
115,2018_06_27,12,practice,shiftingLetterNumber,30,,60,71.01539301872253,72.09876990318298,,1,,2,0.816828966141,2.0,15.0,,12,1,1,o6,25,0.5,12,1,house,white,new,2
115,2018_06_27,13,practice,shiftingLetterNumber,30,,60,74.08255004882812,75.16596293449402,,1,,,,5.0,,,13,0,0,h6,25,0.5,12,0,house,white,new,2
115,2018_06_27,14,practice,shiftingLetterNumber,30,,60,80.15064191818237,81.23407697677612,,1,,4,0.749233961105,3.0,16.0,,14,0,0,n3,25,0.5,12,0,house,white,old,1
115,2018_06_27,15,practice,shiftingLetterNumber,30,,60,84.21823692321777,85.30164790153503,,1,,,,4.0,,,15,0,0,p4,25,0.5,12,0,house,white,old,1
115,2018_06_27,16,practice,shiftingLetterNumber,30,,60,89.28647303581238,90.36984205245972,,1,,3,0.949467897415,1.0,16.0,,16,0,0,g4,25,0.5,12,1,face,blue,female,4
115,2018_06_27,17,practice,shiftingLetterNumber,30,,60,91.35469698905945,92.43813800811768,,1,,4,0.900178909302,4.0,16.0,,17,0,0,p3,25,0.5,12,1,house,white,old,1
115,2018_06_27,18,practice,shiftingLetterNumber,30,,60,96.42286896705627,97.50626993179321,,1,,3,0.704358100891,4.0,16.0,,18,0,0,m1,25,0.5,12,0,house,white,old,1
115,2018_06_27,19,practice,shiftingLetterNumber,30,,60,101.49030089378357,102.57377910614014,,1,,3,0.616883039474,1.0,16.0,,19,0,0,m4,25,0.5,12,0,house,white,old,1
115,2018_06_27,20,practice,shiftingLetterNumber,30,,60,103.55859994888306,104.6419780254364,,1,,,,6.0,,,20,0,0,g8,25,0.5,12,0,house,white,new,2
115,2018_06_27,21,practice,shiftingLetterNumber,30,,60,110.62679195404053,111.71018195152283,,1,,3,0.556267976761,1.0,15.0,,21,1,1,p2,25,0.5,12,1,face,blue,male,3
115,2018_06_27,22,practice,shiftingLetterNumber,30,,60,112.6943531036377,113.77776408195496,,1,,3,0.940362930298,2.0,16.0,,22,0,0,i9,25,0.5,12,1,house,white,new,2
115,2018_06_27,23,practice,shiftingLetterNumber,30,,60,115.76264309883118,116.8460431098938,,1,,4,0.890266180038,6.0,15.0,,23,1,1,g9,25,0.5,12,1,face,blue,female,4
115,2018_06_27,24,practice,shiftingLetterNumber,30,,60,122.83077597618103,123.91415309906006,,1,,4,0.633152961731,5.0,16.0,,24,0,0,n3,25,0.5,12,0,face,blue,male,3
115,2018_06_27,25,practice,shiftingLetterNumber,30,,60,128.89895701408386,129.98243808746338,,1,,3,0.705463886261,4.0,16.0,,25,0,0,p7,25,0.5,12,1,house,white,new,2
