participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
124,2018_06_27,1,practice,shiftingLetterNumber,30,,60,23.96195697784424,25.064850091934204,7.07919812202,1,,,,3.0,,,1,0,0,p3,25,0.5,12,0,house,blue,old,2
124,2018_06_27,2,practice,shiftingLetterNumber,30,,60,28.049679040908813,29.133058071136475,,1,,,,2.0,,,2,0,0,o8,25,0.5,12,0,house,blue,new,1
124,2018_06_27,3,practice,shiftingLetterNumber,30,,60,31.117866039276123,32.20136308670044,,1,,2,0.672930002213,2.0,15.0,,3,1,1,n1,25,0.5,12,0,house,blue,old,2
124,2018_06_27,4,practice,shiftingLetterNumber,30,,60,34.18615913391113,35.269587993621826,,1,,,,6.0,,,4,0,0,i7,25,0.5,12,1,face,white,female,4
124,2018_06_27,5,practice,shiftingLetterNumber,30,,60,41.254454135894775,42.33787298202515,,1,,,,4.0,,,5,0,0,m1,25,0.5,12,0,face,white,male,3
124,2018_06_27,6,practice,shiftingLetterNumber,30,,60,46.322746992111206,47.40609908103943,,1,,2,0.95467710495,6.0,15.0,,6,1,1,m2,25,0.5,12,1,house,blue,old,2
124,2018_06_27,7,practice,shiftingLetterNumber,30,,60,53.39027214050293,54.47368311882019,,1,,,,1.0,,,7,0,0,i8,25,0.5,12,1,face,white,female,4
124,2018_06_27,8,practice,shiftingLetterNumber,30,,60,55.458548069000244,56.541959047317505,,1,,,,5.0,,,8,0,0,n4,25,0.5,12,1,house,blue,old,2
124,2018_06_27,9,practice,shiftingLetterNumber,30,,60,61.526793003082275,62.610209941864014,,1,,,,3.0,,,9,0,0,g4,25,0.5,12,1,face,white,female,4
124,2018_06_27,10,practice,shiftingLetterNumber,30,,60,65.59507298469543,66.67848706245422,,1,,,,1.0,,,10,0,0,o3,25,0.5,12,1,house,blue,old,2
124,2018_06_27,11,practice,shiftingLetterNumber,30,,60,67.66334104537964,68.74678492546082,,1,,2,0.672081947327,1.0,15.0,,11,1,1,h2,25,0.5,12,0,house,blue,old,2
124,2018_06_27,12,practice,shiftingLetterNumber,30,,60,69.73162412643433,70.81501293182373,,1,,2,0.649563074112,6.0,15.0,,12,1,1,g4,25,0.5,12,0,house,blue,old,2
124,2018_06_27,13,practice,shiftingLetterNumber,30,,60,76.7998640537262,77.88325595855713,,1,,2,0.739059925079,2.0,15.0,,13,1,1,p1,25,0.5,12,0,house,blue,old,2
124,2018_06_27,14,practice,shiftingLetterNumber,30,,60,79.86813807487488,80.95155692100525,,1,,4,0.788797855377,6.0,15.0,,14,1,1,g3,25,0.5,12,1,face,white,female,4
124,2018_06_27,15,practice,shiftingLetterNumber,30,,60,86.93646812438965,88.01983094215393,,1,,,,6.0,,,15,0,0,g6,25,0.5,12,0,face,white,female,4
124,2018_06_27,16,practice,shiftingLetterNumber,30,,60,94.00452613830566,95.08795499801636,,1,,2,0.805936098099,5.0,15.0,,16,1,1,o3,25,0.5,12,1,house,blue,old,2
124,2018_06_27,17,practice,shiftingLetterNumber,30,,60,100.07280206680298,101.15618515014648,,1,,,,2.0,,,17,0,0,f9,25,0.5,12,0,house,blue,new,1
124,2018_06_27,18,practice,shiftingLetterNumber,30,,60,103.14104795455933,104.22445011138916,,1,,2,0.450689077377,3.0,16.0,,18,0,0,p6,25,0.5,12,0,house,blue,new,1
124,2018_06_27,19,practice,shiftingLetterNumber,30,,60,107.20932102203369,108.29272699356079,,1,,2,0.789735078812,5.0,16.0,,19,0,0,o6,25,0.5,12,0,house,blue,new,1
124,2018_06_27,20,practice,shiftingLetterNumber,30,,60,113.27658796310425,114.35999393463135,,1,,1,0.887944936752,6.0,15.0,,20,1,1,p8,25,0.5,12,0,house,blue,new,1
124,2018_06_27,21,practice,shiftingLetterNumber,30,,60,120.34490513801575,121.42829203605652,,1,,4,0.821364879608,6.0,15.0,,21,1,1,g9,25,0.5,12,1,face,white,female,4
124,2018_06_27,22,practice,shiftingLetterNumber,30,,60,127.41297101974487,128.49636006355286,,1,,,,1.0,,,22,0,0,i7,25,0.5,12,1,house,blue,new,1
124,2018_06_27,23,practice,shiftingLetterNumber,30,,60,129.4803431034088,130.56376695632935,,1,,1,0.755330085754,6.0,15.0,,23,1,1,n6,25,0.5,12,0,house,blue,new,1
124,2018_06_27,24,practice,shiftingLetterNumber,30,,60,136.5486979484558,137.63210892677307,,1,,4,0.839085102081,4.0,15.0,,24,1,1,g1,25,0.5,12,1,face,white,female,4
124,2018_06_27,25,practice,shiftingLetterNumber,30,,60,141.61701202392578,142.70039415359497,,1,,1,0.933216094971,5.0,15.0,,25,1,1,n9,25,0.5,12,1,house,blue,new,1
