participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
142,2018_06_27,1,practice,shiftingLetterNumber,30,,60,5.896776914596558,7.13145899772644,1.1159119606,1,,,,4.0,,,1,0,0,m2,25,0.5,12,0,house,blue,old,4
142,2018_06_27,2,practice,shiftingLetterNumber,30,,60,11.116342067718506,12.199759006500244,,1,,,,5.0,,,2,0,0,h9,25,0.5,12,0,house,blue,new,3
142,2018_06_27,3,practice,shiftingLetterNumber,30,,60,17.18463110923767,18.268070936203003,,1,,,,4.0,,,3,0,0,i3,25,0.5,12,0,house,blue,old,4
142,2018_06_27,4,practice,shiftingLetterNumber,30,,60,22.253190994262695,23.336596965789795,,1,,2,0.773046970367,5.0,15.0,,4,1,1,n1,25,0.5,12,1,face,white,male,2
142,2018_06_27,5,practice,shiftingLetterNumber,30,,60,28.321485996246338,29.4049129486084,,1,,,,4.0,,,5,0,0,p7,25,0.5,12,0,face,white,male,2
142,2018_06_27,6,practice,shiftingLetterNumber,30,,60,33.389626026153564,34.473034143447876,,1,,2,0.668576002121,4.0,16.0,,6,0,0,n1,25,0.5,12,1,house,blue,old,4
142,2018_06_27,7,practice,shiftingLetterNumber,30,,60,38.45713996887207,39.54053711891174,,1,,2,0.800672054291,3.0,15.0,,7,1,1,n9,25,0.5,12,1,face,white,male,2
142,2018_06_27,8,practice,shiftingLetterNumber,30,,60,42.52416801452637,43.607630014419556,,1,,,,3.0,,,8,0,0,f3,25,0.5,12,1,house,blue,old,4
142,2018_06_27,9,practice,shiftingLetterNumber,30,,60,46.59241604804993,47.67585611343384,,1,,,,2.0,,,9,0,0,g9,25,0.5,12,1,face,white,female,1
142,2018_06_27,10,practice,shiftingLetterNumber,30,,60,49.66069006919861,50.74409794807434,,1,,2,0.922308921814,1.0,15.0,,10,1,1,n1,25,0.5,12,0,face,white,male,2
142,2018_06_27,11,practice,shiftingLetterNumber,30,,60,51.72897410392761,52.812355041503906,,1,,2,0.774322986603,6.0,15.0,,11,1,1,p3,25,0.5,12,0,face,white,male,2
142,2018_06_27,12,practice,shiftingLetterNumber,30,,60,58.79647397994995,59.87989401817322,,1,,,,3.0,,,12,0,0,i7,25,0.5,12,1,house,blue,new,3
142,2018_06_27,13,practice,shiftingLetterNumber,30,,60,62.86441707611084,63.94779992103577,,1,,1,0.870436191559,6.0,15.0,,13,1,1,g7,25,0.5,12,1,face,white,female,1
142,2018_06_27,14,practice,shiftingLetterNumber,30,,60,69.9322099685669,71.01559591293335,,1,,2,0.721728086472,5.0,15.0,,14,1,1,o1,25,0.5,12,0,face,white,male,2
142,2018_06_27,15,practice,shiftingLetterNumber,30,,60,76.00027108192444,77.08369207382202,,1,,1,0.817986011505,1.0,15.0,,15,1,1,g3,25,0.5,12,0,face,white,female,1
142,2018_06_27,16,practice,shiftingLetterNumber,30,,60,78.06852698326111,79.15191507339478,,1,,1,0.866412162781,1.0,15.0,,16,1,1,i2,25,0.5,12,0,face,white,female,1
142,2018_06_27,17,practice,shiftingLetterNumber,30,,60,80.13681197166443,81.22019004821777,,1,,3,0.956132888794,6.0,15.0,,17,1,1,m6,25,0.5,12,1,house,blue,new,3
142,2018_06_27,18,practice,shiftingLetterNumber,30,,60,87.2041380405426,88.28749513626099,,1,,,,1.0,,,18,0,0,n6,25,0.5,12,0,house,blue,new,3
142,2018_06_27,19,practice,shiftingLetterNumber,30,,60,89.27173614501953,90.35510897636414,,1,,2,0.790645837784,2.0,15.0,,19,1,1,n3,25,0.5,12,1,face,white,male,2
142,2018_06_27,20,practice,shiftingLetterNumber,30,,60,92.3387770652771,93.42214608192444,,1,,1,0.705113172531,2.0,15.0,,20,1,1,g7,25,0.5,12,0,face,white,female,1
142,2018_06_27,21,practice,shiftingLetterNumber,30,,60,95.40698909759521,96.49042201042175,,1,,3,0.774306774139,3.0,15.0,,21,1,1,g7,25,0.5,12,1,house,blue,new,3
142,2018_06_27,22,practice,shiftingLetterNumber,30,,60,99.47523999214172,100.55865907669067,,1,,1,0.820176124573,2.0,15.0,,22,1,1,f3,25,0.5,12,1,face,white,female,1
142,2018_06_27,23,practice,shiftingLetterNumber,30,,60,102.54344201087952,103.62681007385254,,1,,2,0.638822078705,2.0,15.0,,23,1,1,o9,25,0.5,12,0,face,white,male,2
142,2018_06_27,24,practice,shiftingLetterNumber,30,,60,105.61161708831787,106.69503211975098,,1,,2,0.89920091629,1.0,15.0,,24,1,1,o2,25,0.5,12,0,face,white,male,2
142,2018_06_27,25,practice,shiftingLetterNumber,30,,60,107.67990207672119,108.76329803466797,,1,,,,3.0,,,25,0,0,g1,25,0.5,12,1,house,blue,old,4
