participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
999,2018_06_27,1,practice,shiftingLetterNumber,30,,60,16.232971906661987,17.33612585067749,15.2239048481,1,,,,3.0,,,1,0,0,m8,25,0.5,12,0,house,blue,new,1
999,2018_06_27,2,practice,shiftingLetterNumber,30,,60,20.32092785835266,21.404294967651367,,1,,,,4.0,,,2,0,0,i7,25,0.5,12,0,house,blue,new,1
999,2018_06_27,3,practice,shiftingLetterNumber,30,,60,25.389129877090454,26.47254490852356,,1,,1,0.788264036179,2.0,16.0,,3,0,0,o2,25,0.5,12,1,face,white,male,3
999,2018_06_27,4,practice,shiftingLetterNumber,30,,60,28.45740580558777,29.54083800315857,,1,,,,6.0,,,4,0,0,p4,25,0.5,12,0,face,white,male,3
999,2018_06_27,5,practice,shiftingLetterNumber,30,,60,35.52572584152222,36.60911297798157,,1,,,,6.0,,,5,0,0,m1,25,0.5,12,0,face,white,male,3
999,2018_06_27,6,practice,shiftingLetterNumber,30,,60,42.59387683868408,43.677292823791504,,1,,1,0.805651903152,2.0,16.0,,6,0,0,n2,25,0.5,12,1,house,blue,old,2
999,2018_06_27,7,practice,shiftingLetterNumber,30,,60,45.661945819854736,46.745347023010254,,1,,,,2.0,,,7,0,0,h9,25,0.5,12,0,house,blue,new,1
999,2018_06_27,8,practice,shiftingLetterNumber,30,,60,48.730281829833984,49.81366586685181,,1,,,,5.0,,,8,0,0,i7,25,0.5,12,1,face,white,female,4
999,2018_06_27,9,practice,shiftingLetterNumber,30,,60,54.79834198951721,55.88177800178528,,1,,,,4.0,,,9,0,0,g8,25,0.5,12,0,face,white,female,4
999,2018_06_27,10,practice,shiftingLetterNumber,30,,60,59.86656880378723,60.950023889541626,,1,,3,0.787220001221,6.0,16.0,,10,0,0,i9,25,0.5,12,0,face,white,female,4
999,2018_06_27,11,practice,shiftingLetterNumber,30,,60,66.93482398986816,68.01822686195374,,1,,4,0.821651220322,1.0,15.0,,11,1,1,i1,25,0.5,12,0,face,white,female,4
999,2018_06_27,12,practice,shiftingLetterNumber,30,,60,69.00196480751038,70.08533596992493,,1,,1,0.784348011017,3.0,16.0,,12,0,0,i2,25,0.5,12,1,house,blue,old,2
999,2018_06_27,13,practice,shiftingLetterNumber,30,,60,73.07018089294434,74.15363693237305,,1,,4,0.832550048828,4.0,15.0,,13,1,1,i4,25,0.5,12,1,face,white,female,4
999,2018_06_27,14,practice,shiftingLetterNumber,30,,60,78.13841390609741,79.22183179855347,,1,,2,0.949265003204,6.0,16.0,,14,0,0,g8,25,0.5,12,0,face,white,female,4
999,2018_06_27,15,practice,shiftingLetterNumber,30,,60,85.2066068649292,86.29000091552734,,1,,4,0.888387918472,5.0,15.0,,15,1,1,i3,25,0.5,12,0,face,white,female,4
999,2018_06_27,16,practice,shiftingLetterNumber,30,,60,91.27477979660034,92.35817885398865,,1,,,,2.0,,,16,0,0,n9,25,0.5,12,0,face,white,male,3
999,2018_06_27,17,practice,shiftingLetterNumber,30,,60,94.34298896789551,95.42640781402588,,1,,,,5.0,,,17,0,0,g1,25,0.5,12,0,face,white,female,4
999,2018_06_27,18,practice,shiftingLetterNumber,30,,60,100.41127681732178,101.49465298652649,,1,,,,5.0,,,18,0,0,g9,25,0.5,12,1,house,blue,new,1
999,2018_06_27,19,practice,shiftingLetterNumber,30,,60,106.47946381568909,107.56294989585876,,1,,1,0.78968000412,1.0,15.0,,19,1,1,m8,25,0.5,12,0,house,blue,new,1
999,2018_06_27,20,practice,shiftingLetterNumber,30,,60,108.54772686958313,109.63111281394958,,1,,1,0.850034952164,1.0,16.0,,20,0,0,m6,25,0.5,12,1,face,white,male,3
999,2018_06_27,21,practice,shiftingLetterNumber,30,,60,110.6159508228302,111.69932889938354,,1,,,,2.0,,,21,0,0,i1,25,0.5,12,1,house,blue,old,2
999,2018_06_27,22,practice,shiftingLetterNumber,30,,60,113.68403482437134,114.76740288734436,,1,,2,0.854346990585,1.0,16.0,,22,0,0,p2,25,0.5,12,1,face,white,male,3
999,2018_06_27,23,practice,shiftingLetterNumber,30,,60,115.75238180160522,116.83582282066345,,1,,,,5.0,,,23,0,0,f2,25,0.5,12,1,house,blue,old,2
999,2018_06_27,24,practice,shiftingLetterNumber,30,,60,121.82061386108398,122.90401887893677,,1,,,,4.0,,,24,0,0,m8,25,0.5,12,1,face,white,male,3
999,2018_06_27,25,practice,shiftingLetterNumber,30,,60,126.88887691497803,127.97227787971497,,1,,,,2.0,,,25,0,0,m8,25,0.5,12,1,house,blue,new,1
