participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
148,2018_06_27,1,actual,shiftingLetterNumber,30,,120,20.457449738856667,21.557458749946818,14.4535411789,1,,2,0.742078817335,6.0,15.0,,1,1,0,h1,80,0.5,40,0,house,white,old,2
148,2018_06_27,2,actual,shiftingLetterNumber,30,,120,27.556931140430606,28.656943991471053,,1,,1,0.592074900584,4.0,16.0,,2,0,0,h4,80,0.5,40,0,house,white,old,2
148,2018_06_27,3,actual,shiftingLetterNumber,30,,120,32.65611584164799,33.75612690071284,,1,,4,0.425448596088,3.0,15.0,,3,1,0,i7,80,0.5,40,1,face,blue,female,4
148,2018_06_27,4,actual,shiftingLetterNumber,30,,120,36.756360369843605,37.85637398887593,,1,,2,0.392090413992,1.0,15.0,,4,1,0,m3,80,0.5,40,1,house,white,old,2
148,2018_06_27,5,actual,shiftingLetterNumber,30,,120,38.855458800122506,39.955471907160245,,1,,3,0.525461447131,6.0,16.0,,5,0,0,h9,80,0.5,40,1,face,blue,female,4
148,2018_06_27,6,actual,shiftingLetterNumber,30,,120,45.9547663798312,47.054794078690975,,1,,4,0.533665634317,4.0,15.0,,6,1,0,g9,80,0.5,40,0,face,blue,female,4
148,2018_06_27,7,actual,shiftingLetterNumber,30,,120,51.053976680734195,52.15398773979905,,1,,4,0.492079201331,1.0,16.0,,7,0,0,p1,80,0.5,40,0,face,blue,male,3
148,2018_06_27,8,actual,shiftingLetterNumber,30,,120,53.15307383102845,54.25308540208607,,1,,4,0.492081249306,1.0,16.0,,8,0,0,p7,80,0.5,40,0,face,blue,male,3
148,2018_06_27,9,actual,shiftingLetterNumber,30,,120,55.252176101259465,56.352186648329734,,1,,2,0.592042132987,4.0,16.0,,9,0,0,m6,80,0.5,40,1,house,white,new,1
148,2018_06_27,10,actual,shiftingLetterNumber,30,,120,60.3514009939845,61.45141154105477,,1,,3,0.292137722212,5.0,16.0,,10,0,0,o8,80,0.5,40,0,house,white,new,1
148,2018_06_27,11,actual,shiftingLetterNumber,30,,120,66.45066326224878,67.55067380931905,,1,,1,0.483788999201,6.0,15.0,,11,1,0,g9,80,0.5,40,0,house,white,new,1
148,2018_06_27,12,actual,shiftingLetterNumber,30,,120,73.5499769858834,74.64998753295367,,1,,3,0.400456647189,2.0,16.0,,12,0,0,i2,80,0.5,40,0,house,white,old,2
148,2018_06_27,13,actual,shiftingLetterNumber,30,,120,76.65010145155247,77.75011251061733,,1,,2,0.367085921249,6.0,16.0,,13,0,0,m7,80,0.5,40,0,house,white,new,1
148,2018_06_27,14,actual,shiftingLetterNumber,30,,120,83.74943155898472,84.8494418500577,,1,,3,0.433716782487,6.0,16.0,,14,0,0,h3,80,0.5,40,1,face,blue,female,4
148,2018_06_27,15,actual,shiftingLetterNumber,30,,120,90.84874374663741,91.94875506169774,,1,,1,0.483772871399,2.0,16.0,,15,0,0,m1,80,0.5,40,1,house,white,old,2
148,2018_06_27,16,actual,shiftingLetterNumber,30,,120,93.94786649661546,95.04787627569567,,1,,1,0.450420065239,5.0,16.0,,16,0,0,g3,80,0.5,40,0,house,white,old,2
148,2018_06_27,17,actual,shiftingLetterNumber,30,,120,100.04713798076773,101.14714801584523,,1,,2,0.325461600727,4.0,16.0,,17,0,0,m7,80,0.5,40,0,house,white,new,1
148,2018_06_27,18,actual,shiftingLetterNumber,30,,120,105.14735434931026,106.24736873633265,,1,,4,0.400448967283,1.0,15.0,,18,1,0,g2,80,0.5,40,1,face,blue,female,4
148,2018_06_27,19,actual,shiftingLetterNumber,30,,120,107.24648068324495,108.34649174230981,,1,,4,0.467078036545,5.0,16.0,,19,0,0,p6,80,0.5,40,1,house,white,new,1
148,2018_06_27,20,actual,shiftingLetterNumber,30,,120,113.34573040766372,114.44574377070057,,1,,3,0.525426375561,3.0,16.0,,20,0,0,i8,80,0.5,40,1,face,blue,female,4
148,2018_06_27,21,actual,shiftingLetterNumber,30,,120,117.44491971682692,118.54492923990983,,1,,2,0.37545343443,2.0,15.0,,21,1,0,f1,80,0.5,40,1,house,white,old,2
148,2018_06_27,22,actual,shiftingLetterNumber,30,,120,120.54406269055653,121.64407528560332,,1,,4,0.408744801343,6.0,16.0,,22,0,0,m4,80,0.5,40,1,face,blue,male,3
148,2018_06_27,23,actual,shiftingLetterNumber,30,,120,127.64335107050101,128.7433636655478,,1,,1,0.425436564235,5.0,16.0,,23,0,0,f3,80,0.5,40,0,face,blue,female,4
148,2018_06_27,24,actual,shiftingLetterNumber,30,,120,133.74263279452862,134.84264641356094,,1,,2,0.350465069485,4.0,16.0,,24,0,0,o6,80,0.5,40,1,house,white,new,1
148,2018_06_27,25,actual,shiftingLetterNumber,30,,120,138.8418605032184,139.94187105028868,,1,,3,0.325394785548,4.0,15.0,,25,1,0,p3,80,0.5,40,1,face,blue,male,3
148,2018_06_27,26,actual,shiftingLetterNumber,30,,120,143.9420883916173,145.0420981706975,,1,,2,0.44210119146,6.0,16.0,,26,0,0,m1,80,0.5,40,0,face,blue,male,3
148,2018_06_27,27,actual,shiftingLetterNumber,30,,120,151.04139392335128,152.14140703039084,,1,,3,0.425364373123,4.0,16.0,,27,0,0,m3,80,0.5,40,1,house,white,old,2
148,2018_06_27,28,actual,shiftingLetterNumber,30,,120,156.1406014082895,157.2406116993625,,1,,2,0.433790509582,6.0,15.0,,28,1,0,g1,80,0.5,40,0,house,white,old,2
148,2018_06_27,29,actual,shiftingLetterNumber,30,,120,163.23992972374253,164.3399405268101,,1,,2,0.542176249739,2.0,16.0,,29,0,0,g7,80,0.5,40,0,house,white,new,1
148,2018_06_27,30,actual,shiftingLetterNumber,30,,120,166.33907295347126,167.43908657250358,,1,,2,0.816991944803,5.0,15.0,,30,1,0,p2,80,0.5,40,0,house,white,old,2
148,2018_06_27,31,actual,shiftingLetterNumber,30,,120,172.4393430813525,173.53935209244082,,1,,2,0.517075758173,3.0,15.0,,31,1,0,o2,80,0.5,40,0,house,white,old,2
148,2018_06_27,32,actual,shiftingLetterNumber,30,,120,176.53848707907127,177.6385004421063,,1,,3,0.650429895517,3.0,15.0,,32,1,0,p9,80,0.5,40,1,face,blue,male,3
148,2018_06_27,33,actual,shiftingLetterNumber,30,,120,180.63769917195168,181.7377086950346,,1,,2,0.433761325941,4.0,16.0,,33,0,0,m6,80,0.5,40,1,house,white,new,1
148,2018_06_27,34,actual,shiftingLetterNumber,30,,120,185.7379393482006,186.83795040726545,,1,,2,0.567099079486,2.0,15.0,,34,1,0,f3,80,0.5,40,0,house,white,old,2
148,2018_06_27,35,actual,shiftingLetterNumber,30,,120,188.8370636341624,189.93707750919202,,1,,1,0.567080391716,5.0,16.0,,35,0,0,f2,80,0.5,40,0,house,white,old,2
148,2018_06_27,36,actual,shiftingLetterNumber,30,,120,194.93632820639868,196.03633849747166,,1,,4,0.642150189258,2.0,16.0,,36,0,0,o9,80,0.5,40,1,face,blue,male,3
148,2018_06_27,37,actual,shiftingLetterNumber,30,,120,198.03545582031802,199.13546508740546,,1,,3,0.492050529683,3.0,16.0,,37,0,0,m9,80,0.5,40,1,house,white,new,1
148,2018_06_27,38,actual,shiftingLetterNumber,30,,120,202.13464871343604,203.2346597725009,,1,,2,0.425388692824,6.0,16.0,,38,0,0,i9,80,0.5,40,1,face,blue,female,4
148,2018_06_27,39,actual,shiftingLetterNumber,30,,120,209.23396013309684,210.3339694001843,,1,,2,0.508786068036,2.0,16.0,,39,0,0,h9,80,0.5,40,1,house,white,new,1
148,2018_06_27,40,actual,shiftingLetterNumber,30,,120,212.3330959389168,213.43310674198437,,1,,2,0.433755950007,1.0,15.0,,40,1,0,f2,80,0.5,40,0,house,white,old,2
148,2018_06_27,41,actual,shiftingLetterNumber,30,,120,214.43218464131496,215.53219774835452,,1,,1,0.550416532482,6.0,16.0,,41,0,0,p4,80,0.5,40,0,house,white,old,2
148,2018_06_27,42,actual,shiftingLetterNumber,30,,120,221.53148966105437,222.63150353608398,,1,,1,0.525432007491,1.0,15.0,,42,1,0,o8,80,0.5,40,0,house,white,new,1
148,2018_06_27,43,actual,shiftingLetterNumber,30,,120,223.63060089117607,224.7306124622337,,1,,2,0.383790739979,5.0,16.0,,43,0,0,f2,80,0.5,40,1,face,blue,female,4
