participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
105,2018_06_27,1,actual,shiftingLetterNumber,30,,120,21.777950776047874,22.87796232159053,15.7707784589,1,,,,3.0,,,1,0,0,m8,80,0.5,40,0,face,white,male,4
105,2018_06_27,2,actual,shiftingLetterNumber,30,,120,25.878017361323145,26.978028138870286,,1,,,,3.0,,,2,0,0,n7,80,0.5,40,0,face,white,male,4
105,2018_06_27,3,actual,shiftingLetterNumber,30,,120,29.977221230796204,31.07724071230041,,1,,4,0.57547905687,3.0,15.0,,3,1,0,n6,80,0.5,40,0,face,white,male,4
105,2018_06_27,4,actual,shiftingLetterNumber,30,,120,34.07644558016909,35.17645482172338,,1,,4,0.425437930669,6.0,16.0,,4,0,0,g1,80,0.5,40,0,face,white,female,3
105,2018_06_27,5,actual,shiftingLetterNumber,30,,120,41.17582276079702,42.275833282346866,,1,,3,0.867129478282,3.0,15.0,,5,1,0,i6,80,0.5,40,0,face,white,female,3
105,2018_06_27,6,actual,shiftingLetterNumber,30,,120,45.27601990543917,46.376031194984535,,1,,4,0.775446340229,6.0,15.0,,6,1,0,o6,80,0.5,40,0,face,white,male,4
105,2018_06_27,7,actual,shiftingLetterNumber,30,,120,52.37639138523264,53.476403186774405,,1,,3,0.733783054879,5.0,15.0,,7,1,0,i7,80,0.5,40,0,face,white,female,3
105,2018_06_27,8,actual,shiftingLetterNumber,30,,120,58.475702518182516,59.57571559971984,,1,,3,0.642147020597,3.0,15.0,,8,1,0,h3,80,0.5,40,0,face,white,female,3
105,2018_06_27,9,actual,shiftingLetterNumber,30,,120,62.57491125163142,63.674925357163374,,1,,,,3.0,,,9,0,0,n9,80,0.5,40,1,house,blue,new,2
105,2018_06_27,10,actual,shiftingLetterNumber,30,,120,66.67412817704098,67.77413818659079,,1,,2,0.567184441215,3.0,16.0,,10,0,0,p2,80,0.5,40,0,house,blue,old,1
105,2018_06_27,11,actual,shiftingLetterNumber,30,,120,70.77335662239238,71.87336867993508,,1,,3,0.825453136997,1.0,15.0,,11,1,0,i7,80,0.5,40,1,face,white,female,3
105,2018_06_27,12,actual,shiftingLetterNumber,30,,120,72.87243710046641,73.97244864600907,,1,,,,4.0,,,12,0,0,p9,80,0.5,40,1,house,blue,new,2
105,2018_06_27,13,actual,shiftingLetterNumber,30,,120,77.97167808975792,79.07169219528805,,1,,2,0.64214010863,3.0,16.0,,13,0,0,f1,80,0.5,40,0,house,blue,old,1
105,2018_06_27,14,actual,shiftingLetterNumber,30,,120,82.0709185670512,83.17092729660908,,1,,3,0.867106182395,5.0,16.0,,14,0,0,n2,80,0.5,40,1,face,white,male,4
105,2018_06_27,15,actual,shiftingLetterNumber,30,,120,88.17122860714335,89.2712427126753,,1,,2,0.917181074832,1.0,15.0,,15,1,0,n8,80,0.5,40,1,house,blue,new,2
105,2018_06_27,16,actual,shiftingLetterNumber,30,,120,90.27034210905549,91.37035365459997,,1,,,,4.0,,,16,0,0,h8,80,0.5,40,0,house,blue,new,2
105,2018_06_27,17,actual,shiftingLetterNumber,30,,120,95.36958847432106,96.46960257985302,,1,,3,0.625421341951,2.0,16.0,,17,0,0,o4,80,0.5,40,1,face,white,male,4
105,2018_06_27,18,actual,shiftingLetterNumber,30,,120,98.46876059994793,99.56877112149778,,1,,2,0.933813057933,1.0,15.0,,18,1,0,h9,80,0.5,40,1,house,blue,new,2
105,2018_06_27,19,actual,shiftingLetterNumber,30,,120,100.56882795322053,101.66884052275964,,1,,,,4.0,,,19,0,0,o1,80,0.5,40,0,house,blue,old,1
105,2018_06_27,20,actual,shiftingLetterNumber,30,,120,105.66813601418653,106.76814832772652,,1,,3,0.517121324721,6.0,15.0,,20,1,0,g6,80,0.5,40,1,face,white,female,3
105,2018_06_27,21,actual,shiftingLetterNumber,30,,120,112.76749911488332,113.86751219642065,,1,,,,5.0,,,21,0,0,m7,80,0.5,40,0,face,white,male,4
105,2018_06_27,22,actual,shiftingLetterNumber,30,,120,118.86679207192356,119.96680387346532,,1,,2,0.98377684691,1.0,15.0,,22,1,0,g8,80,0.5,40,1,house,blue,new,2
105,2018_06_27,23,actual,shiftingLetterNumber,30,,120,120.96587690197521,122.06588819151875,,1,,2,0.642157772545,4.0,16.0,,23,0,0,f3,80,0.5,40,1,face,white,female,3
105,2018_06_27,24,actual,shiftingLetterNumber,30,,120,126.0661787501067,127.1661915756431,,1,,2,0.642165708507,5.0,16.0,,24,0,0,n3,80,0.5,40,1,house,blue,old,1
105,2018_06_27,25,actual,shiftingLetterNumber,30,,120,132.16648853419974,133.26649751975492,,1,,2,0.5837990164,6.0,16.0,,25,0,0,p9,80,0.5,40,1,face,white,male,4
105,2018_06_27,26,actual,shiftingLetterNumber,30,,120,139.26685540601466,140.36686976754572,,1,,3,0.617071430564,6.0,15.0,,26,1,0,g3,80,0.5,40,0,face,white,female,3
105,2018_06_27,27,actual,shiftingLetterNumber,30,,120,146.36628199440383,147.46629123595994,,1,,3,0.950534128602,5.0,15.0,,27,1,0,f3,80,0.5,40,0,face,white,female,3
105,2018_06_27,28,actual,shiftingLetterNumber,30,,120,152.4665408347446,153.5665534042837,,1,,2,0.808810401946,2.0,15.0,,28,1,0,n9,80,0.5,40,1,house,blue,new,2
105,2018_06_27,29,actual,shiftingLetterNumber,30,,120,155.565720896333,156.66573448986674,,1,,3,0.783828507459,3.0,15.0,,29,1,0,h2,80,0.5,40,1,face,white,female,3
