participant,scriptDate,trialNo,blockType,task,fixationFrames,postFixationFrames,targetFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc,creditsEarned,letternumber,trials,switchProportion,switches,switch,question,colourCue,correctAnswer,correctKey
134,2018_06_27,1,actual,shiftingLetterNumber,30,,120,18.319415228659636,19.41942472619121,12.3174048756,1,,2,0.825449487864,4.0,16.0,,1,0,0,h2,80,0.5,40,0,house,white,old,4
134,2018_06_27,2,actual,shiftingLetterNumber,30,,120,23.418953177690128,24.518966003193782,,1,,,,1.0,,,2,0,0,p4,80,0.5,40,1,face,blue,male,2
134,2018_06_27,3,actual,shiftingLetterNumber,30,,120,25.518084089741023,26.618097683240194,,1,,,,2.0,,,3,0,0,f1,80,0.5,40,1,house,white,old,4
134,2018_06_27,4,actual,shiftingLetterNumber,30,,120,28.617247513553593,29.717261107052764,,1,,1,0.558767051712,2.0,15.0,,4,1,0,g2,80,0.5,40,1,face,blue,female,1
134,2018_06_27,5,actual,shiftingLetterNumber,30,,120,31.716439353152964,32.81645243465755,,1,,2,0.733780408413,2.0,16.0,,5,0,0,o4,80,0.5,40,1,house,white,old,4
134,2018_06_27,6,actual,shiftingLetterNumber,30,,120,34.815554905319004,35.91556542683975,,1,,,,5.0,,,6,0,0,i8,80,0.5,40,1,face,blue,female,1
134,2018_06_27,7,actual,shiftingLetterNumber,30,,120,40.91484658417903,42.01485608170697,,1,,,,1.0,,,7,0,0,n4,80,0.5,40,1,house,white,old,4
134,2018_06_27,8,actual,shiftingLetterNumber,30,,120,43.01394165649617,44.113955505992635,,1,,4,0.600450710255,2.0,15.0,,8,1,0,m4,80,0.5,40,0,house,white,old,4
134,2018_06_27,9,actual,shiftingLetterNumber,30,,120,46.11314655199749,47.213156305526354,,1,,2,0.942147501497,6.0,15.0,,9,1,0,n2,80,0.5,40,1,face,blue,male,2
134,2018_06_27,10,actual,shiftingLetterNumber,30,,120,53.212425686950155,54.31243672046912,,1,,2,0.958902577109,3.0,15.0,,10,1,0,o2,80,0.5,40,0,face,blue,male,2
